RMSE_Train,RMSE_Test,MAPE_Train,MAPE_Test,MAE_Train,MAE_Test
0.062868,0.082265,7.7473,11.521,8210.6,10617
0.062762,0.082094,7.7632,11.805,8187.8,10796
0.062274,0.080469,7.6682,11.29,8118.4,10413
0.062895,0.081395,7.7827,11.507,8218.5,10594
0.063431,0.083415,7.7664,11.898,8236.6,10812
0.062578,0.081694,7.6646,11.712,8139.8,10674
0.062605,0.081134,7.7082,11.552,8175.1,10575
0.063211,0.081565,7.7928,11.586,8250.9,10606
0.062856,0.083959,7.7553,11.913,8201.3,10972
0.062675,0.080504,7.726,11.231,8191.8,10418
0.062776,0.081245,7.7373,11.354,8191,10544
0.062319,0.084369,7.6899,11.74,8148.1,10810
0.063043,0.081802,7.7631,11.622,8216.2,10635
0.062721,0.083506,7.7014,11.724,8161.3,10764
0.063026,0.082162,7.739,11.719,8205.8,10800
0.063006,0.08161,7.729,11.479,8199.4,10616
0.063312,0.08069,7.8035,11.339,8250.6,10470
0.062941,0.080077,7.7586,11.25,8205.2,10421
0.062804,0.082352,7.7453,11.591,8191.6,10665
0.063277,0.08021,7.7707,11.548,8235,10497
0.062706,0.079825,7.6906,11.372,8166.6,10402
0.063,0.081861,7.7286,11.575,8208.3,10689
0.063191,0.083182,7.7751,11.841,8224.4,10800
0.062878,0.083295,7.753,11.805,8187.6,10823
0.062836,0.080845,7.7248,11.342,8194,10468
0.062682,0.080678,7.7388,11.597,8196.6,10519
0.063401,0.081107,7.8161,11.583,8272.3,10566
0.062844,0.082407,7.7632,11.847,8200.5,10698
0.062747,0.081167,7.7388,11.417,8187.1,10476
0.062861,0.08097,7.757,11.564,8203.1,10539
0.063306,0.080209,7.8136,11.461,8264.8,10427
0.062986,0.082202,7.7793,11.646,8240.5,10662
0.062468,0.081251,7.6762,11.455,8135.1,10538
0.062874,0.08237,7.7566,11.654,8193.5,10712
0.062619,0.082762,7.7044,11.807,8169.2,10814
0.062857,0.082123,7.7659,11.782,8207.2,10671
0.062945,0.080954,7.7747,11.491,8209.6,10517
0.062826,0.082771,7.7173,11.664,8186,10603
0.06276,0.080443,7.7265,11.301,8200.2,10496
0.06291,0.082684,7.7718,11.688,8209.2,10753
0.062499,0.078958,7.6895,11.132,8147.4,10256
0.06307,0.083051,7.7661,11.638,8228.1,10728
0.063161,0.081959,7.7727,11.567,8240.1,10652
