RMSE_Train,RMSE_Test,MAPE_Train,MAPE_Test,MAE_Train,MAE_Test
0.063426,0.085798,7.7978,12.018,8320.4,11034
0.063601,0.085112,7.8267,11.947,8341.3,11057
0.063661,0.084216,7.8315,11.795,8353.3,10892
0.063251,0.083902,7.79,11.729,8310,10801
0.063171,0.084352,7.759,11.693,8281,10906
0.063359,0.083549,7.7988,11.635,8320.3,10803
0.063251,0.08307,7.7871,11.573,8296.5,10700
0.06351,0.082806,7.848,11.872,8345.6,10847
0.063673,0.084433,7.7984,11.803,8337.1,10888
0.063602,0.084057,7.843,11.874,8339.9,10878
0.063315,0.083858,7.7954,11.709,8303.6,10822
0.06374,0.083416,7.8329,11.549,8343.1,10791
0.063446,0.084587,7.7928,11.865,8314.2,10926
0.06351,0.084791,7.8283,11.846,8320.8,10958
0.06359,0.083801,7.829,11.664,8345.8,10793
0.063436,0.08402,7.8001,11.664,8323.1,10827
0.063093,0.084178,7.7566,11.722,8277.9,10834
0.063338,0.085552,7.7858,11.914,8304,11024
0.0637,0.085924,7.8411,12.05,8339.2,11093
0.06351,0.083467,7.8319,11.917,8333.7,10896
0.063394,0.085579,7.7773,11.929,8303.1,11005
0.063381,0.086766,7.8143,11.724,8321.8,10974
0.063643,0.082962,7.8289,11.465,8345,10686
0.063231,0.08221,7.7959,11.508,8317.1,10699
0.063328,0.084229,7.8071,11.599,8314.5,10831
0.063348,0.085301,7.8081,11.95,8313.6,11063
0.063437,0.082328,7.7977,11.549,8314.7,10699
0.063317,0.08416,7.7992,11.856,8303.9,10851
0.063014,0.084438,7.7124,11.823,8247.4,10912
0.063621,0.084954,7.8199,11.702,8340.9,10888
0.063325,0.084028,7.7988,11.914,8306.2,10895
0.063346,0.085971,7.7903,12.075,8313.5,11043
0.063177,0.084425,7.7836,11.945,8303.6,10997
0.063445,0.083536,7.7891,11.473,8303.2,10804
0.063374,0.082681,7.7983,11.481,8314,10673
0.063673,0.083768,7.8467,11.706,8358.5,10860
0.063133,0.082583,7.7781,11.69,8296.4,10755
0.063393,0.086075,7.8026,12.171,8320.3,11132
