ProfileName,ProfileArea,SettlementDate,CreationDT,Period01,Period02,Period03,Period04,Period05,Period06,Period07,Period08,Period09,Period10,Period11,Period12,Period13,Period14,Period15,Period16,Period17,Period18,Period19,Period20,Period21,Period22,Period23,Period24,Period25,Period26,Period27,Period28,Period29,Period30,Period31,Period32,Period33,Period34,Period35,Period36,Period37,Period38,Period39,Period40,Period41,Period42,Period43,Period44,Period45,Period46,Period47,Period48,DayType_Idx
NSLP,VICAGL,2007.10.12,30/01/2008 22:01,81315.248,74904.648,74752.117,70635.435,66342.433,63113.152,61331.708,60481.555,60235.165,60860.976,63721.835,69594.219,79016.937,89348.402,98173.582,109627.782,113621.747,111803.015,114590.821,115277.743,113682.653,113271.557,113295.967,113738.192,111156.973,111316.708,109905.78,108635.724,108367.61,106326.833,104399.399,105899.308,107763.703,108307.27,111878.517,116732.113,126085.173,136897.389,145482.271,146396.193,143123.423,139931.886,133686.356,127248.297,120015.46,112168.119,116322.613,109540.286,5
NSLP,VICAGL,2007.10.13,30/01/2008 22:01,100792.237,92118.252,89473.457,83928.067,78501.074,74247.409,71066.367,68814.86,67451.315,67325.596,67657.339,69742.65,74347.62,79573.782,83836.491,90522.738,97792.017,102446.753,107401.599,110323.884,110064.568,108535.262,107442.015,105870.893,105049.868,103480.331,103090.668,101178.509,98551.332,97779.652,99228.427,102361.522,104443.683,109177.932,113773.306,120419.945,128023.928,132740.972,133279.708,130365.673,126114.278,122621.683,117913.836,113071.141,107815.357,103519.702,109863.109,103718.978,6
NSLP,VICAGL,2007.10.14,08/02/2008 22:03,95974.713,87232.5,85008.637,79478.82,74227.414,70054.121,67107.092,64855.867,63015.083,62203.814,62174.909,63278.613,65142.039,67418.29,68894.427,73149.468,77243.144,81912.271,85460.526,86714.64,87956.361,87195.805,86268.472,84907.906,84350.568,82680.981,81466.611,79116.549,77899.322,76896.384,76992.799,77410.055,78342.18,80577.174,83641.862,88251.867,95501.107,107394.626,117931.416,116932.945,114831.528,112956.448,108028.537,102158.054,94401.862,86783.413,92786.574,84806.628,0
NSLP,VICAGL,2007.10.15,08/02/2008 22:03,76037.223,70339.276,70629.184,66200.241,62665.646,59370.696,56974.961,55765.71,54922.732,54958.721,58410.578,62876.588,70283.056,78750.305,84321.587,88798.197,89196.182,87372.511,89682.943,90023.389,90213.878,91210.245,91859.96,92739.217,93056.836,92686.615,94425.623,95249.797,96197.265,96904.755,96604.238,97652.224,99432.995,101067.932,102599.312,106042.979,113466.444,118745.922,121643.069,119237.068,115259.555,110450.514,104284.989,96917.927,88936.992,81674.921,87074.439,81193.57,1
NSLP,VICAGL,2007.10.16,08/02/2008 22:03,73548.503,66914.513,66975.418,62959.626,59270.859,56605.509,54440.555,53325.137,52672.467,53127.286,54947.41,59378.52,66669.121,75318.541,81729.42,89725.557,93768.189,93067.825,94888.054,94522.267,94632.64,94049.026,93905.846,95451.787,95068.419,93836.523,93246.383,92651.704,92451.685,90933.899,91142.712,94205.448,96539.212,98892.504,104795.651,110512.487,118037.322,128206.225,138229.729,138129.71,136353.49,132543.116,126293.496,117997.375,107456.435,97482.163,100985.821,92990.577,2
NSLP,VICAGL,2007.10.17,08/02/2008 22:03,84582.665,78396.211,77953.046,73495.303,69220.756,65662.017,63172.984,61522.092,61275.59,61897.128,64146.814,69813.441,78585.424,87552.324,94267.554,101662.453,103950.827,101782.198,104235.658,103099.157,101424.449,100419.793,99115.808,98677.976,97484.242,95521.363,96042.347,95335.126,94750.742,90689.336,87474.21,88035.518,90104.321,92679.776,95768.721,99516.72,105533.454,115932.663,128027.756,129887.776,127668.903,125299.048,120296.623,112872.325,104190.126,94708.645,98469.063,91451.122,3
NSLP,VICAGL,2007.10.18,08/02/2008 22:03,83199.324,76761.196,76549.735,72288.916,68379.116,64918.034,62560.447,61374.012,61522.478,62199.839,64355.268,70371.692,78130.094,87155.956,93511.815,97865.326,96488.056,92511.798,93426.055,92272.083,91610.081,90828.216,90761.676,90798.21,90781.112,90091.337,90209.131,89968.565,90462.857,90234.329,89839.255,92039.385,93684.819,95139.488,95963.292,98074.75,101725.521,110889.212,119254.355,118642.403,115538.609,112238.886,105973.353,99275.542,90955.76,83537.185,88774.84,82538.502,4
NSLP,VICAGL,2007.10.19,08/02/2008 22:03,74222.477,68041.893,68039.058,64041.217,59817.806,56847.028,54831.583,53434.587,52760.307,53356.821,55341.676,61008.489,66172.212,73979.334,82756.079,90495.242,91899.075,91944.559,94475.142,94379.888,94280.6,95178.419,95799.206,95946.402,95494.062,94647.161,94304.734,94267.252,93467.348,93119.774,92365.073,86879.63,87855.988,88520.917,89205.476,91061.285,95984.287,104742.096,114635.755,116185.988,112947.565,108785.313,103825.711,98836.849,93758.261,89113.119,96969.527,91360.421,5
NSLP,VICAGL,2007.10.20,08/02/2008 22:03,82528.976,75561.814,74696.767,69742.265,65486.133,62090.869,59464.595,57873.453,56841.465,56629.562,56757.393,58996.155,61774.744,65964.583,69898.058,75756.742,81547.7,85697.435,89824.302,90285.02,90621.24,90617.345,89868.421,88653.244,88154.01,87132.006,86085.589,85294.481,84177.235,83407.73,83399.253,83729.445,84380.17,86283.01,87498.092,89403.827,93052.321,98688.515,107059.449,106817.799,103756.487,100764.458,96694.736,92331.721,87398.143,83731.93,92625.261,86869.211,6
NSLP,VICAGL,2007.10.21,14/02/2008 22:00,79449.139,73315.445,72352.593,71086.956,68133.388,64650.505,61782.519,59689.986,58490.036,57830.613,57590.775,57846.099,54060.229,55656.803,57864.465,62240.911,66912.615,71711.274,76151.18,79422.066,84059.361,86317.899,89126.691,90958.381,93353.268,94311.512,94628.135,94834.245,95383.514,96120.714,96895.363,98280.733,99697.373,103166.629,107338.26,112569.369,118186.492,124085.666,130286.143,130457.862,126963.127,124266.63,118721.013,110724.057,101380.337,92567.181,95545.325,87266.615,0
NSLP,VICAGL,2007.10.22,14/02/2008 22:00,78977.627,71752.152,71287.515,66204.908,62103.853,59008.755,56836.368,55482.269,54718.483,55591.587,57736.788,62498.07,66776.199,74139.144,81626.128,87498.773,90263.23,90002.203,94074.824,95566.267,96115.565,96763.276,97480.903,97993.75,97473.659,96429.945,95516.943,95737.518,96233.937,96571.935,97036.065,98830.323,100795.965,103081.987,108054.749,114648.557,118033.102,123947.522,126873.726,124748.066,120564.102,116640.041,110365.287,102343.438,93526.984,85426.696,90037.172,82923.713,1
NSLP,VICAGL,2007.10.23,14/02/2008 22:00,74624.018,69584.898,69826.339,65461.138,61792.772,58838.56,56849.201,55301.034,54870.119,55817.091,58131.513,63625.782,70225.579,79280.563,89406.225,98539.705,101350.341,99279.788,101435.472,101626.456,101313.256,101138.126,100665.348,101382.051,101613.746,100121.85,100447.371,99838.451,99127.686,97781,92709.938,94715.441,97237.955,97145.835,100831.694,104654.977,107950.802,116303.584,129559.01,131664.444,129145.885,126008.905,120612.614,112247.05,102876.992,93162.641,95350.791,87129.723,2
NSLP,VICAGL,2007.10.24,14/02/2008 22:00,78657.3,72506.869,72078.4,67485.993,63359.015,60177.474,58327.707,57048.07,56630.747,57238.167,59894.208,64908.723,73057.877,83322.007,92062.357,103752.512,106521.132,103288.703,103711.725,101948.294,100605.53,100043.279,100519.363,100805.856,100326.096,98477.057,98134.79,98430.988,98400.033,97847.103,93836.583,93393.84,94850.23,96105.526,98611.34,101308.369,105814.868,113913.324,126139.372,128776.581,126641.926,123073.763,117816.524,110739.797,102064.993,92981.32,95329.558,86239.265,3
NSLP,VICAGL,2007.10.25,14/02/2008 22:00,77729.052,71605.538,71328.49,66876.409,63112.046,59908.417,57790.548,56807.06,56471.532,56937.797,60043.146,65950.16,73154.746,83499.258,94430.076,103289.924,104346.897,102699.896,104935.832,105731.294,106764.358,108630.48,110627.009,110722.816,112164.465,111817.879,112716.475,112186.394,111550.33,110948.16,107413.39,109454.418,115881.769,120289.306,126441.532,134185.821,139982.09,143095.824,144836.458,142983.497,139289.166,135156.511,127631.722,118858.802,107396.759,97858.266,99843.172,91080.036,4
NSLP,VICAGL,2007.10.26,14/02/2008 22:00,82728.748,76049.169,75366.716,70865.744,66599.018,63002.707,60776.891,59492.544,58792.001,59129.563,62466.206,67873.253,75432.401,85884.208,95978.381,102938.569,104790.002,102562.788,104709.439,104492.504,103335.347,103210.662,103378.067,103420.697,102462.569,100537.858,99736.351,98682.625,97717.792,97391.905,95952.166,95618.274,97056.764,97426.124,98684.985,102243.038,107555.339,115391.305,122505.191,123391.205,121696.451,118400.734,112872.442,107384.619,100865.985,95847.616,100636.391,93242.686,5
NSLP,VICAGL,2007.10.27,14/02/2008 22:00,84473.125,77420.249,76099.379,70761.505,66046.053,62567.338,60070.934,58554.884,57500.087,57105.283,57324.228,58165.899,60745.158,64075.451,67899.134,73894.432,80041.408,85504.834,90180.475,91672.104,92857.251,94031.55,94434.101,95307.006,95858.813,95978.202,95595.303,95354.184,95399.973,96385.437,97233.206,98491.192,98963.64,101209.656,102621.321,103368.641,104541.378,109044.718,115366.27,115391.927,112010.479,107969.271,103517.529,98384.734,93027.376,88740.29,95832.386,89432.85,6
NSLP,VICAGL,2007.10.28,21/02/2008 22:00,81972.94,74085.062,73158.28,68355.763,63919.895,60642.106,58579.221,56856.681,56048.566,55558.433,56898.852,57200.245,58370.61,60629.518,62667.476,66557.465,71770.727,75936.018,80596.145,84487.345,88406.426,90579.255,92420.543,93725.477,94454.063,95042.199,95889.865,96448.154,98183.205,100169.542,101744.503,104279.631,106782.087,108558.812,108943.574,107534.2,105471.245,105866.824,112741.694,115027.889,111142.654,105364.922,97442.906,87480.513,78425.629,72329.388,79932.915,73530.131,0
NSLP,VICAGL,2007.10.29,21/02/2008 22:00,67292.961,62651.13,63652.554,60062.229,57229.275,54879.572,53399.523,53103.505,55557.281,58446.718,65294.439,73606.477,83343.04,89771.925,88922.95,88294.075,91489.28,92407.1,92855.245,93384.936,94261.197,95002.57,95188.777,94194.644,94248.448,93927.043,93840.003,93183.971,92818.616,93891.647,95969.784,97185.966,99302.332,100790.292,101477.162,101278.649,101072.755,104870.312,111696.792,113359.047,109374.158,102984.758,94778.737,86042.894,76603.798,71149.877,78972.97,73961.039,1
NSLP,VICAGL,2007.10.30,21/02/2008 22:00,68203.529,63508.933,64504.166,61260.047,58466.235,56205.887,55341.161,55192.219,56696.358,60524.837,67289.678,76953.282,88323.09,94937.405,92484.622,90378.626,92909.483,93356.478,93399.639,94280.349,94999.983,95745.068,95827.261,94764.125,94617.872,94515.957,95032.594,94498.918,93735.932,94142.468,95870.585,97369.731,99477.339,101139.493,101684.088,101799.358,103871.526,108085.033,112654.78,113739.969,109648.152,103444.282,95239.129,85608.477,76350.592,70873.006,78317.99,73300.97,2
NSLP,VICAGL,2007.10.31,21/02/2008 22:00,67734.629,63387.112,64474.837,61120.675,58433.076,55918.459,54825.928,54477.05,56199.923,60074.759,68499.102,76867.167,88996.621,95831.166,93031.806,90796.063,94024.41,94200.436,94379.641,94336.106,94426.752,94694.633,94920.784,93886.289,93840.168,94097.938,94337.296,94390.723,93730.312,94066.631,95776.383,96641.158,98124.037,100183.666,104360.153,104210.828,104467.175,106038.297,111354.699,113227.564,109606.954,103788.199,96019.758,85694.874,76551.672,70907.141,78731.549,73952.331,3
NSLP,VICAGL,2007.11.1,21/02/2008 22:00,68360.943,63974.344,64769.025,61242.388,58067.496,55504.366,54600.792,54548.219,56350.659,60238.825,68485.201,78174.34,90264.965,97825.005,95114.72,92842.538,94431.408,94728.779,94789.853,95410.534,96042.573,97877.096,97915.985,97281.723,97397.415,97612.73,97610.948,97496.752,96972.402,97237.436,99321.313,101452.86,104048.844,103276.659,103909.303,106873.116,111971.034,115061.505,115671.406,115719.915,111107.905,104980.519,96438.318,87682.794,78089.491,71599.079,79612.379,74638.163,4
NSLP,VICAGL,2007.11.2,21/02/2008 22:00,68914.008,64485.31,65532.19,61528.666,58440.336,56521.463,55533.099,55618.319,56967.114,61085.121,70643.462,80079.758,92455.405,100542.244,97987.076,95778.771,99117.923,100683.408,100032.001,99715.502,99277.706,98775.906,98310.366,97200.831,96007.439,95094.805,94730.556,93819.814,92458.56,92052.905,93587.096,94084.228,94487.583,95234.694,98312.622,99661.924,101719.404,105799.202,108723.819,109399.989,105846.993,101265.789,95792.918,88975.869,82822.58,77710.426,84813.123,79202.722,5
NSLP,VICAGL,2007.11.3,21/02/2008 22:00,72107.733,67080.772,67282.698,63744.533,59684.588,57036.139,56096.298,55644.409,55415.38,56347.835,60552.859,64718.308,70017.454,77084.784,81294.478,87145.471,93431.093,95935.875,96361.168,95612.191,94431.326,94053.189,92886.252,91522.678,89745.364,87880.456,86860.209,85904.084,84951.881,85007.765,85120.13,87689.305,89569.832,90992.43,93885.894,100693.595,103526.558,105896.309,104358.292,103845.729,100799.321,96835.887,92480.388,86362.63,79845.644,75904.484,85139.888,79681.099,6
NSLP,VICAGL,2007.11.4,28/02/2008 22:03,73529.625,67788.878,68249.6,64744.987,60770.314,57633.698,55343.442,53755.393,53405.407,53782.321,56399.877,59106.197,62951.664,67413.733,70556.532,75992.995,82664.927,87329.41,90922.953,92633.153,94368.107,95986.84,98902.013,98674.993,98282.092,98338.199,98220.858,97547.709,96759.827,97437.35,102907.816,107238.954,109961.813,114350.588,117298.116,120823.33,121498.26,124266.437,126787.105,127778.768,123916.972,117530.547,109102.226,98265.796,87913.679,81524.99,88182.424,82393.864,0
NSLP,VICAGL,2007.11.5,28/02/2008 22:03,77226.935,72649.242,73725.06,69258.539,65833.163,63055.217,61398.591,60659.375,61038.253,64264.188,70048.228,78103.673,86131.488,92356.859,91469.593,93695.041,96963.327,97685.108,97728.779,97522.78,97120.775,97017.2,97078.867,96216.538,94814.067,93631.328,93291.018,91419.099,90596.621,90604.895,91216.724,92658.822,95541.21,97595.582,98870.02,98678.591,99077.178,102722.164,109843.519,116491.482,114933.524,111129.37,105563.515,97421.619,88959.74,82898.059,89493.536,84053.859,1
NSLP,VICAGL,2007.11.6,28/02/2008 22:03,78124.418,72942.367,73669.718,68383.785,64331.74,61505.907,59932.217,58929.543,58640.506,59264.965,61754.006,64729.996,69657.958,76223.148,78449.744,82339.184,85715.285,87888.314,89364.511,89398.576,88786.504,87841.895,86564.204,84548.665,82358.632,80354.536,79556.161,79075.929,78075.444,78833.65,79321.087,81049.936,82979.885,85817.95,88217.387,89572.846,90222.144,95271.428,103115.511,110665.287,108147.53,102148.037,94033.65,84508.681,75941.634,70273.651,79025.192,75085.566,2
NSLP,VICAGL,2007.11.7,28/02/2008 22:03,69603.985,64962.618,66342.938,62796.704,59892.04,57825.46,57302.379,57255.398,58413.904,61597.28,69044.06,78790.557,90907.329,99021.947,95161.007,92132.636,93882.541,93799.521,93259.271,93748.494,93512.806,94198.562,95279.08,94199.229,94391.227,94269.903,94689.983,94518.761,93867.623,94547.415,96316.163,98754.069,99687.034,99855.066,99068.355,98146.987,97587.138,99910.861,106056.086,112861.643,110288.048,104935.002,96261.772,86709.489,77283.955,71578.802,79565.957,75048.039,3
NSLP,VICAGL,2007.11.8,28/02/2008 22:03,69135.25,65057.637,66515.889,62840.65,59574.19,57317.879,56452.587,56584.753,58267.022,62483.152,70232.19,79934.194,90867.875,97619.308,94306.978,91988.847,93500.794,93133.045,93159.515,92941.917,93215.194,93596.429,93969.211,92907.859,92896.888,93809.237,94308.468,94289.229,93757.615,96313.697,98192.814,99039.753,99499.688,99568.965,98937.928,97840.815,97418.269,99346.055,104540.882,111483.324,108616.221,103564.535,94870.176,85690.254,76434.41,70931.718,78859.57,73981.737,4
NSLP,VICAGL,2007.11.9,28/02/2008 22:03,67859.864,63359.797,65251.539,61958.324,58872.072,56770.035,55849.525,55957.874,57554.329,60798.035,68617.519,78082.324,89418.487,94720.172,92001.31,90370.662,92710.298,93131.844,93380.631,94814.153,95567.268,96508.033,97189.176,96560.632,96309.17,96075.199,97982.376,97946.83,96719.582,96883.348,98503.312,99153.895,99208.13,99591.747,99604.565,101550.542,103316.456,104738.497,104815.323,107232.991,104074.177,99602.602,94321.25,87754.008,80258.843,75709.755,83475.532,77832.579,5
NSLP,VICAGL,2007.11.10,28/02/2008 22:03,70713.73,65446.098,66566.288,62762.991,59473.455,56859.482,55354.628,54866.376,55169.299,55398.009,58276.143,61802.946,67726.683,74112.002,77852.932,82593.387,88523.181,90738.233,92439.348,93553.754,94209.55,94508.908,93882.553,92741.214,92551.537,92153.598,91684.554,91789.534,92274.15,93559.395,94409.817,95995.602,96430.873,96646.238,96645.595,95235.138,93453.786,92998.201,95616.857,101968.614,100549.388,97120.71,92312.507,86193.892,79591.765,75888.164,84758.672,78457.16,6
NSLP,VICAGL,2007.11.11,06/03/2008 22:01,71944.046,66575.921,67564.832,63442.745,59753.259,56965.874,54960.731,53704.151,53039.168,52886.263,54292.991,54979.557,57923.685,61645.91,64435.745,68785.774,73591.109,77081.826,81998.967,83580.154,84682.344,86497.889,87128.492,86302.882,85137.708,84513.48,84227.224,84179.818,84572.286,85508.824,86973.859,89188.282,91385.75,93317.996,95029.094,94379.081,93658.551,95288.456,99696.865,106960.147,105629.707,100679.296,92186.328,83411.215,74769.073,69504.028,77486.119,73222.551,0
NSLP,VICAGL,2007.11.12,06/03/2008 22:01,67760.835,63430.685,64685.905,60438.094,57754.954,55751.755,54969.937,54915.105,56184.347,59557.259,68555.474,75541.042,86931.532,93585.051,91024.082,90251.016,92055.844,92949.367,94174.233,94873.893,95650.072,96274.694,97187.406,96391.176,96320.19,96823.779,96814.064,96992.706,96172.901,97140.362,99168.961,100210.433,100800.607,100946.491,99651.764,97583.863,96520.9,97526.697,101837.007,109827.215,108175.368,102034.72,93707.051,84971.861,75453.965,69844.472,77595.823,72723.981,1
NSLP,VICAGL,2007.11.13,06/03/2008 22:01,67324.24,62850.593,64048.21,60491.027,57288.021,55579.495,54531.538,54241.716,55884.601,59813.46,68957.963,77069.068,89676.916,97368.139,96081.713,94266.923,96544.586,97010.632,96397.807,97102.958,97325.781,97879.927,98292.743,97520.495,98389.52,99205.374,100628.957,101056.42,100953.716,102058.317,103788.351,104379.749,104697.905,104043.291,102484.646,99532.129,97548.882,98743.685,103417.433,110667.941,108861.436,103042.377,94622.426,85104.013,76045.776,70228.384,78091.665,73431.157,2
NSLP,VICAGL,2007.11.14,06/03/2008 22:01,67163.116,62823.003,64563.946,61026.79,57784.68,55774.578,54851.659,54647.308,56234.43,59533.831,68393.398,76860.272,87850.966,95223.166,93453.877,91557.958,93608.957,94159.413,94740.634,95313.209,95822.386,96591.031,96959.134,95880.141,95810.374,95913.822,96692.573,96359.926,97106.53,98436.883,100312.171,101267.896,101088.664,100668.741,99278.221,96510.409,95534.235,96491.015,101940.464,109546.997,107367.675,102202.387,94403.818,85273.568,75939.105,70371.359,78001.305,73101.216,3
NSLP,VICAGL,2007.11.15,06/03/2008 22:01,67183.858,62673.765,64319.197,60355.97,57563.397,55211.417,54035.307,53732.911,55779.531,59622.269,68494.196,76687.128,87828.101,95608.369,92784.631,90840.372,92485.941,93558.362,94266.489,94746.004,95715.006,96637.341,97320.065,96780.211,97537.487,98678.781,100632.87,101487.93,101939.263,103574.176,105652.788,106516.779,106327.439,105864.219,104349.554,101887.663,99609.267,99506.47,102020.76,110636.586,109104.673,103221.534,95731.956,86799.824,77472.093,71823.809,79219.767,73696.264,4
