Product code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality,DayTyep_Idx
IDCJAC0011,66062,2006,1,1,23.3,1,Y,0
IDCJAC0011,66062,2006,1,2,19.2,1,Y,1
IDCJAC0011,66062,2006,1,3,19.3,1,Y,2
IDCJAC0011,66062,2006,1,4,19.6,1,Y,3
IDCJAC0011,66062,2006,1,5,18.3,1,Y,4
IDCJAC0011,66062,2006,1,6,18.7,1,Y,5
IDCJAC0011,66062,2006,1,7,19.3,1,Y,6
IDCJAC0011,66062,2006,1,8,20.2,1,Y,0
IDCJAC0011,66062,2006,1,9,20.8,1,Y,1
IDCJAC0011,66062,2006,1,10,22.3,1,Y,2
IDCJAC0011,66062,2006,1,11,23.9,1,Y,3
IDCJAC0011,66062,2006,1,12,21.2,1,Y,4
IDCJAC0011,66062,2006,1,13,22.9,1,Y,5
IDCJAC0011,66062,2006,1,14,20.5,1,Y,6
IDCJAC0011,66062,2006,1,15,21.6,1,Y,0
IDCJAC0011,66062,2006,1,16,20.1,1,Y,1
IDCJAC0011,66062,2006,1,17,21.3,1,Y,2
IDCJAC0011,66062,2006,1,18,21.2,1,Y,3
IDCJAC0011,66062,2006,1,19,19.3,1,Y,4
IDCJAC0011,66062,2006,1,20,20.4,1,Y,5
IDCJAC0011,66062,2006,1,21,20.7,1,Y,6
IDCJAC0011,66062,2006,1,22,21,1,Y,0
IDCJAC0011,66062,2006,1,23,21.7,1,Y,1
IDCJAC0011,66062,2006,1,24,21.4,1,Y,2
IDCJAC0011,66062,2006,1,25,18.4,1,Y,3
IDCJAC0011,66062,2006,1,26,19,1,Y,4
IDCJAC0011,66062,2006,1,27,21.8,1,Y,5
IDCJAC0011,66062,2006,1,28,21.9,1,Y,6
IDCJAC0011,66062,2006,1,29,20.6,1,Y,0
IDCJAC0011,66062,2006,1,30,19.9,1,Y,1
IDCJAC0011,66062,2006,1,31,18.3,1,Y,2
IDCJAC0011,66062,2006,2,1,20,1,Y,3
IDCJAC0011,66062,2006,2,2,23.7,1,Y,4
IDCJAC0011,66062,2006,2,3,20.2,1,Y,5
IDCJAC0011,66062,2006,2,4,20.4,1,Y,6
IDCJAC0011,66062,2006,2,5,18.7,1,Y,0
IDCJAC0011,66062,2006,2,6,19.7,1,Y,1
IDCJAC0011,66062,2006,2,7,19.7,1,Y,2
IDCJAC0011,66062,2006,2,8,16.8,1,Y,3
IDCJAC0011,66062,2006,2,9,19.2,1,Y,4
IDCJAC0011,66062,2006,2,10,18.6,1,Y,5
IDCJAC0011,66062,2006,2,11,18.4,1,Y,6
IDCJAC0011,66062,2006,2,12,20.5,1,Y,0
IDCJAC0011,66062,2006,2,13,20.4,1,Y,1
IDCJAC0011,66062,2006,2,14,20.3,1,Y,2
IDCJAC0011,66062,2006,2,15,21,1,Y,3
IDCJAC0011,66062,2006,2,16,22.2,1,Y,4
IDCJAC0011,66062,2006,2,17,19.8,1,Y,5
IDCJAC0011,66062,2006,2,18,21.7,1,Y,6
IDCJAC0011,66062,2006,2,19,22.2,1,Y,0
IDCJAC0011,66062,2006,2,20,21.9,1,Y,1
IDCJAC0011,66062,2006,2,21,21.8,1,Y,2
IDCJAC0011,66062,2006,2,22,19.9,1,Y,3
IDCJAC0011,66062,2006,2,23,21.4,1,Y,4
IDCJAC0011,66062,2006,2,24,20.9,1,Y,5
IDCJAC0011,66062,2006,2,25,20,1,Y,6
IDCJAC0011,66062,2006,2,26,21.8,1,Y,0
IDCJAC0011,66062,2006,2,27,20.3,1,Y,1
IDCJAC0011,66062,2006,2,28,17.5,1,Y,2
IDCJAC0011,66062,2006,3,1,20,1,Y,3
IDCJAC0011,66062,2006,3,2,21.3,1,Y,4
IDCJAC0011,66062,2006,3,3,21.3,1,Y,5
IDCJAC0011,66062,2006,3,4,21.3,1,Y,6
IDCJAC0011,66062,2006,3,5,19,1,Y,0
IDCJAC0011,66062,2006,3,6,19,1,Y,1
IDCJAC0011,66062,2006,3,7,20.7,1,Y,2
IDCJAC0011,66062,2006,3,8,20.4,1,Y,3
IDCJAC0011,66062,2006,3,9,20.1,1,Y,4
IDCJAC0011,66062,2006,3,10,21.2,1,Y,5
IDCJAC0011,66062,2006,3,11,21.8,1,Y,6
IDCJAC0011,66062,2006,3,12,21.8,1,Y,0
IDCJAC0011,66062,2006,3,13,20.6,1,Y,1
IDCJAC0011,66062,2006,3,14,21.3,1,Y,2
IDCJAC0011,66062,2006,3,15,20.9,1,Y,3
IDCJAC0011,66062,2006,3,16,20.9,1,Y,4
IDCJAC0011,66062,2006,3,17,18.6,1,Y,5
IDCJAC0011,66062,2006,3,18,19,1,Y,6
IDCJAC0011,66062,2006,3,19,21.2,1,Y,0
IDCJAC0011,66062,2006,3,20,20.4,1,Y,1
IDCJAC0011,66062,2006,3,21,18,1,Y,2
IDCJAC0011,66062,2006,3,22,17.6,1,Y,3
IDCJAC0011,66062,2006,3,23,18.3,1,Y,4
IDCJAC0011,66062,2006,3,24,18.3,1,Y,5
IDCJAC0011,66062,2006,3,25,17,1,Y,6
IDCJAC0011,66062,2006,3,26,15.7,1,Y,0
IDCJAC0011,66062,2006,3,27,16,1,Y,1
IDCJAC0011,66062,2006,3,28,18.1,1,Y,2
IDCJAC0011,66062,2006,3,29,19.5,1,Y,3
IDCJAC0011,66062,2006,3,30,18.9,1,Y,4
IDCJAC0011,66062,2006,3,31,18.1,1,Y,5
IDCJAC0011,66062,2006,4,1,17.6,1,Y,6
IDCJAC0011,66062,2006,4,2,10.9,1,Y,0
IDCJAC0011,66062,2006,4,3,12.1,1,Y,1
IDCJAC0011,66062,2006,4,4,16.6,1,Y,2
IDCJAC0011,66062,2006,4,5,16.4,1,Y,3
IDCJAC0011,66062,2006,4,6,15.2,1,Y,4
IDCJAC0011,66062,2006,4,7,13.4,1,Y,5
IDCJAC0011,66062,2006,4,8,14.2,1,Y,6
IDCJAC0011,66062,2006,4,9,12.5,1,Y,0
IDCJAC0011,66062,2006,4,10,13.5,1,Y,1
IDCJAC0011,66062,2006,4,11,15.3,1,Y,2
IDCJAC0011,66062,2006,4,12,17.4,1,Y,3
IDCJAC0011,66062,2006,4,13,17.4,1,Y,4
IDCJAC0011,66062,2006,4,14,15.9,1,Y,5
IDCJAC0011,66062,2006,4,15,17.9,1,Y,6
IDCJAC0011,66062,2006,4,16,11.3,1,Y,0
IDCJAC0011,66062,2006,4,17,10.9,1,Y,1
IDCJAC0011,66062,2006,4,18,14,1,Y,2
IDCJAC0011,66062,2006,4,19,17.9,1,Y,3
IDCJAC0011,66062,2006,4,20,20.1,1,Y,4
IDCJAC0011,66062,2006,4,21,14.6,1,Y,5
IDCJAC0011,66062,2006,4,22,10.1,1,Y,6
IDCJAC0011,66062,2006,4,23,9.2,1,Y,0
IDCJAC0011,66062,2006,4,24,12.6,1,Y,1
IDCJAC0011,66062,2006,4,25,13.2,1,Y,2
IDCJAC0011,66062,2006,4,26,12.6,1,Y,3
IDCJAC0011,66062,2006,4,27,13.2,1,Y,4
IDCJAC0011,66062,2006,4,28,13.1,1,Y,5
IDCJAC0011,66062,2006,4,29,15.1,1,Y,6
IDCJAC0011,66062,2006,4,30,13.3,1,Y,0
IDCJAC0011,66062,2006,5,1,13.8,1,Y,1
IDCJAC0011,66062,2006,5,2,13.4,1,Y,2
IDCJAC0011,66062,2006,5,3,12.8,1,Y,3
IDCJAC0011,66062,2006,5,4,15.6,1,Y,4
IDCJAC0011,66062,2006,5,5,11.8,1,Y,5
IDCJAC0011,66062,2006,5,6,12.8,1,Y,6
IDCJAC0011,66062,2006,5,7,11.1,1,Y,0
IDCJAC0011,66062,2006,5,8,10.5,1,Y,1
IDCJAC0011,66062,2006,5,9,8.8,1,Y,2
IDCJAC0011,66062,2006,5,10,11.5,1,Y,3
IDCJAC0011,66062,2006,5,11,11.9,1,Y,4
IDCJAC0011,66062,2006,5,12,13.3,1,Y,5
IDCJAC0011,66062,2006,5,13,10.2,1,Y,6
IDCJAC0011,66062,2006,5,14,10.9,1,Y,0
IDCJAC0011,66062,2006,5,15,12.1,1,Y,1
IDCJAC0011,66062,2006,5,16,14.2,1,Y,2
IDCJAC0011,66062,2006,5,17,13,1,Y,3
IDCJAC0011,66062,2006,5,18,11.5,1,Y,4
IDCJAC0011,66062,2006,5,19,12.6,1,Y,5
IDCJAC0011,66062,2006,5,20,13.2,1,Y,6
IDCJAC0011,66062,2006,5,21,11.3,1,Y,0
IDCJAC0011,66062,2006,5,22,10,1,Y,1
IDCJAC0011,66062,2006,5,23,9,1,Y,2
IDCJAC0011,66062,2006,5,24,10,1,Y,3
IDCJAC0011,66062,2006,5,25,11.5,1,Y,4
IDCJAC0011,66062,2006,5,26,10.8,1,Y,5
IDCJAC0011,66062,2006,5,27,11.1,1,Y,6
IDCJAC0011,66062,2006,5,28,9.1,1,Y,0
IDCJAC0011,66062,2006,5,29,8.3,1,Y,1
IDCJAC0011,66062,2006,5,30,8.8,1,Y,2
IDCJAC0011,66062,2006,5,31,8.7,1,Y,3
IDCJAC0011,66062,2006,6,1,11.2,1,Y,4
IDCJAC0011,66062,2006,6,2,10.4,1,Y,5
IDCJAC0011,66062,2006,6,3,8.8,1,Y,6
IDCJAC0011,66062,2006,6,4,9.8,1,Y,0
IDCJAC0011,66062,2006,6,5,9.3,1,Y,1
IDCJAC0011,66062,2006,6,6,9.8,1,Y,2
IDCJAC0011,66062,2006,6,7,9.9,1,Y,3
IDCJAC0011,66062,2006,6,8,9,1,Y,4
IDCJAC0011,66062,2006,6,9,10.3,1,Y,5
IDCJAC0011,66062,2006,6,10,11.6,1,Y,6
IDCJAC0011,66062,2006,6,11,10.2,1,Y,0
IDCJAC0011,66062,2006,6,12,5.8,1,Y,1
IDCJAC0011,66062,2006,6,13,6.8,1,Y,2
IDCJAC0011,66062,2006,6,14,7,1,Y,3
IDCJAC0011,66062,2006,6,15,6.1,1,Y,4
IDCJAC0011,66062,2006,6,16,7.2,1,Y,5
IDCJAC0011,66062,2006,6,17,7.4,1,Y,6
IDCJAC0011,66062,2006,6,18,6.8,1,Y,0
IDCJAC0011,66062,2006,6,19,8.5,1,Y,1
IDCJAC0011,66062,2006,6,20,9.7,1,Y,2
IDCJAC0011,66062,2006,6,21,10.7,1,Y,3
IDCJAC0011,66062,2006,6,22,11.7,1,Y,4
IDCJAC0011,66062,2006,6,23,9.1,1,Y,5
IDCJAC0011,66062,2006,6,24,9.4,1,Y,6
IDCJAC0011,66062,2006,6,25,7.6,1,Y,0
IDCJAC0011,66062,2006,6,26,7,1,Y,1
IDCJAC0011,66062,2006,6,27,7.3,1,Y,2
IDCJAC0011,66062,2006,6,28,6.7,1,Y,3
IDCJAC0011,66062,2006,6,29,7,1,Y,4
IDCJAC0011,66062,2006,6,30,7.4,1,Y,5
IDCJAC0011,66062,2006,7,1,8.2,1,Y,6
IDCJAC0011,66062,2006,7,2,9.3,1,Y,0
IDCJAC0011,66062,2006,7,3,9,1,Y,1
IDCJAC0011,66062,2006,7,4,11.5,1,Y,2
IDCJAC0011,66062,2006,7,5,8.4,1,Y,3
IDCJAC0011,66062,2006,7,6,8.8,1,Y,4
IDCJAC0011,66062,2006,7,7,7.3,1,Y,5
IDCJAC0011,66062,2006,7,8,6.8,1,Y,6
IDCJAC0011,66062,2006,7,9,5.8,1,Y,0
IDCJAC0011,66062,2006,7,10,6.8,1,Y,1
IDCJAC0011,66062,2006,7,11,9.3,1,Y,2
IDCJAC0011,66062,2006,7,12,11.9,1,Y,3
IDCJAC0011,66062,2006,7,13,6.3,1,Y,4
IDCJAC0011,66062,2006,7,14,7.4,1,Y,5
IDCJAC0011,66062,2006,7,15,10.4,1,Y,6
IDCJAC0011,66062,2006,7,16,9.8,1,Y,0
IDCJAC0011,66062,2006,7,17,9.6,1,Y,1
IDCJAC0011,66062,2006,7,18,10.2,1,Y,2
IDCJAC0011,66062,2006,7,19,8.6,1,Y,3
IDCJAC0011,66062,2006,7,20,7.7,1,Y,4
IDCJAC0011,66062,2006,7,21,9.1,1,Y,5
IDCJAC0011,66062,2006,7,22,8.7,1,Y,6
IDCJAC0011,66062,2006,7,23,8.3,1,Y,0
IDCJAC0011,66062,2006,7,24,9.3,1,Y,1
IDCJAC0011,66062,2006,7,25,11.7,1,Y,2
IDCJAC0011,66062,2006,7,26,11.7,1,Y,3
IDCJAC0011,66062,2006,7,27,10.5,1,Y,4
IDCJAC0011,66062,2006,7,28,10.1,1,Y,5
IDCJAC0011,66062,2006,7,29,9.7,1,Y,6
IDCJAC0011,66062,2006,7,30,10.3,1,Y,0
IDCJAC0011,66062,2006,7,31,9.2,1,Y,1
IDCJAC0011,66062,2006,8,1,9.3,1,Y,2
IDCJAC0011,66062,2006,8,2,8,1,Y,3
IDCJAC0011,66062,2006,8,3,6.9,1,Y,4
IDCJAC0011,66062,2006,8,4,9,1,Y,5
IDCJAC0011,66062,2006,8,5,9.8,1,Y,6
IDCJAC0011,66062,2006,8,6,10.9,1,Y,0
IDCJAC0011,66062,2006,8,7,10.4,1,Y,1
IDCJAC0011,66062,2006,8,8,6.9,1,Y,2
IDCJAC0011,66062,2006,8,9,7.1,1,Y,3
IDCJAC0011,66062,2006,8,10,9.4,1,Y,4
IDCJAC0011,66062,2006,8,11,7.5,1,Y,5
IDCJAC0011,66062,2006,8,12,8,1,Y,6
IDCJAC0011,66062,2006,8,13,8.7,1,Y,0
IDCJAC0011,66062,2006,8,14,9,1,Y,1
IDCJAC0011,66062,2006,8,15,9.5,1,Y,2
IDCJAC0011,66062,2006,8,16,9.2,1,Y,3
IDCJAC0011,66062,2006,8,17,11.4,1,Y,4
IDCJAC0011,66062,2006,8,18,13,1,Y,5
IDCJAC0011,66062,2006,8,19,9.7,1,Y,6
IDCJAC0011,66062,2006,8,20,8.1,1,Y,0
IDCJAC0011,66062,2006,8,21,8.9,1,Y,1
IDCJAC0011,66062,2006,8,22,9.5,1,Y,2
IDCJAC0011,66062,2006,8,23,11.2,1,Y,3
IDCJAC0011,66062,2006,8,24,12.6,1,Y,4
IDCJAC0011,66062,2006,8,25,13.8,1,Y,5
IDCJAC0011,66062,2006,8,26,11.1,1,Y,6
IDCJAC0011,66062,2006,8,27,9.8,1,Y,0
IDCJAC0011,66062,2006,8,28,10.9,1,Y,1
IDCJAC0011,66062,2006,8,29,11.1,1,Y,2
IDCJAC0011,66062,2006,8,30,15.6,1,Y,3
IDCJAC0011,66062,2006,8,31,12.7,1,Y,4
IDCJAC0011,66062,2006,9,1,13.4,1,Y,5
IDCJAC0011,66062,2006,9,2,15,1,Y,6
IDCJAC0011,66062,2006,9,3,17.5,1,Y,0
IDCJAC0011,66062,2006,9,4,13.2,1,Y,1
IDCJAC0011,66062,2006,9,5,10.5,1,Y,2
IDCJAC0011,66062,2006,9,6,11,1,Y,3
IDCJAC0011,66062,2006,9,7,9,1,Y,4
IDCJAC0011,66062,2006,9,8,12.2,1,Y,5
IDCJAC0011,66062,2006,9,9,11.5,1,Y,6
IDCJAC0011,66062,2006,9,10,12.2,1,Y,0
IDCJAC0011,66062,2006,9,11,10.2,1,Y,1
IDCJAC0011,66062,2006,9,12,11.3,1,Y,2
IDCJAC0011,66062,2006,9,13,11.7,1,Y,3
IDCJAC0011,66062,2006,9,14,11,1,Y,4
IDCJAC0011,66062,2006,9,15,12.1,1,Y,5
IDCJAC0011,66062,2006,9,16,11.5,1,Y,6
IDCJAC0011,66062,2006,9,17,12,1,Y,0
IDCJAC0011,66062,2006,9,18,12.5,1,Y,1
IDCJAC0011,66062,2006,9,19,14.8,1,Y,2
IDCJAC0011,66062,2006,9,20,19.8,1,Y,3
IDCJAC0011,66062,2006,9,21,14,1,Y,4
IDCJAC0011,66062,2006,9,22,13.5,1,Y,5
IDCJAC0011,66062,2006,9,23,19,1,Y,6
IDCJAC0011,66062,2006,9,24,15.7,1,Y,0
IDCJAC0011,66062,2006,9,25,12.8,1,Y,1
IDCJAC0011,66062,2006,9,26,15.5,1,Y,2
IDCJAC0011,66062,2006,9,27,17.3,1,Y,3
IDCJAC0011,66062,2006,9,28,15.6,1,Y,4
IDCJAC0011,66062,2006,9,29,13.6,1,Y,5
IDCJAC0011,66062,2006,9,30,13.4,1,Y,6
IDCJAC0011,66062,2006,10,1,11.2,1,Y,0
IDCJAC0011,66062,2006,10,2,12.3,1,Y,1
IDCJAC0011,66062,2006,10,3,15,1,Y,2
IDCJAC0011,66062,2006,10,4,13.2,1,Y,3
IDCJAC0011,66062,2006,10,5,14.8,1,Y,4
IDCJAC0011,66062,2006,10,6,15.5,1,Y,5
IDCJAC0011,66062,2006,10,7,14.7,1,Y,6
IDCJAC0011,66062,2006,10,8,14.8,1,Y,0
IDCJAC0011,66062,2006,10,9,13.9,1,Y,1
IDCJAC0011,66062,2006,10,10,11,1,Y,2
IDCJAC0011,66062,2006,10,11,11.8,1,Y,3
IDCJAC0011,66062,2006,10,12,14,1,Y,4
IDCJAC0011,66062,2006,10,13,20.8,1,Y,5
IDCJAC0011,66062,2006,10,14,22.3,1,Y,6
IDCJAC0011,66062,2006,10,15,18.5,1,Y,0
IDCJAC0011,66062,2006,10,16,13.8,1,Y,1
IDCJAC0011,66062,2006,10,17,15,1,Y,2
IDCJAC0011,66062,2006,10,18,17.4,1,Y,3
IDCJAC0011,66062,2006,10,19,16.7,1,Y,4
IDCJAC0011,66062,2006,10,20,18.5,1,Y,5
IDCJAC0011,66062,2006,10,21,15.6,1,Y,6
IDCJAC0011,66062,2006,10,22,11,1,Y,0
IDCJAC0011,66062,2006,10,23,10.2,1,Y,1
IDCJAC0011,66062,2006,10,24,12.2,1,Y,2
IDCJAC0011,66062,2006,10,25,14.7,1,Y,3
IDCJAC0011,66062,2006,10,26,16.1,1,Y,4
IDCJAC0011,66062,2006,10,27,16.3,1,Y,5
IDCJAC0011,66062,2006,10,28,14.2,1,Y,6
IDCJAC0011,66062,2006,10,29,9.5,1,Y,0
IDCJAC0011,66062,2006,10,30,11.7,1,Y,1
IDCJAC0011,66062,2006,10,31,14.6,1,Y,2
IDCJAC0011,66062,2006,11,1,16.9,1,Y,3
IDCJAC0011,66062,2006,11,2,16.4,1,Y,4
IDCJAC0011,66062,2006,11,3,18.6,1,Y,5
IDCJAC0011,66062,2006,11,4,17.1,1,Y,6
IDCJAC0011,66062,2006,11,5,15.5,1,Y,0
IDCJAC0011,66062,2006,11,6,16.1,1,Y,1
IDCJAC0011,66062,2006,11,7,13.6,1,Y,2
IDCJAC0011,66062,2006,11,8,14.9,1,Y,3
IDCJAC0011,66062,2006,11,9,14.1,1,Y,4
IDCJAC0011,66062,2006,11,10,11.3,1,Y,5
IDCJAC0011,66062,2006,11,11,16,1,Y,6
IDCJAC0011,66062,2006,11,12,18.2,1,Y,0
IDCJAC0011,66062,2006,11,13,20.4,1,Y,1
IDCJAC0011,66062,2006,11,14,13.9,1,Y,2
IDCJAC0011,66062,2006,11,15,17.1,1,Y,3
IDCJAC0011,66062,2006,11,16,8.3,1,Y,4
IDCJAC0011,66062,2006,11,17,10.5,1,Y,5
IDCJAC0011,66062,2006,11,18,12.1,1,Y,6
IDCJAC0011,66062,2006,11,19,15.5,1,Y,0
IDCJAC0011,66062,2006,11,20,18.1,1,Y,1
IDCJAC0011,66062,2006,11,21,19,1,Y,2
IDCJAC0011,66062,2006,11,22,24.1,1,Y,3
IDCJAC0011,66062,2006,11,23,17,1,Y,4
IDCJAC0011,66062,2006,11,24,19.6,1,Y,5
IDCJAC0011,66062,2006,11,25,19.2,1,Y,6
IDCJAC0011,66062,2006,11,26,19.8,1,Y,0
IDCJAC0011,66062,2006,11,27,17.7,1,Y,1
IDCJAC0011,66062,2006,11,28,17.7,1,Y,2
IDCJAC0011,66062,2006,11,29,19.4,1,Y,3
IDCJAC0011,66062,2006,11,30,15.4,1,Y,4
IDCJAC0011,66062,2006,12,1,16.9,1,Y,5
IDCJAC0011,66062,2006,12,2,20,1,Y,6
IDCJAC0011,66062,2006,12,3,14.8,1,Y,0
IDCJAC0011,66062,2006,12,4,13.4,1,Y,1
IDCJAC0011,66062,2006,12,5,15.3,1,Y,2
IDCJAC0011,66062,2006,12,6,17.1,1,Y,3
IDCJAC0011,66062,2006,12,7,18.1,1,Y,4
IDCJAC0011,66062,2006,12,8,19.3,1,Y,5
IDCJAC0011,66062,2006,12,9,19,1,Y,6
IDCJAC0011,66062,2006,12,10,19.8,1,Y,0
IDCJAC0011,66062,2006,12,11,18.5,1,Y,1
IDCJAC0011,66062,2006,12,12,16.2,1,Y,2
IDCJAC0011,66062,2006,12,13,16.2,1,Y,3
IDCJAC0011,66062,2006,12,14,18.9,1,Y,4
IDCJAC0011,66062,2006,12,15,19.1,1,Y,5
IDCJAC0011,66062,2006,12,16,16.2,1,Y,6
IDCJAC0011,66062,2006,12,17,14.4,1,Y,0
IDCJAC0011,66062,2006,12,18,15.2,1,Y,1
IDCJAC0011,66062,2006,12,19,17.2,1,Y,2
IDCJAC0011,66062,2006,12,20,18.7,1,Y,3
IDCJAC0011,66062,2006,12,21,19,1,Y,4
IDCJAC0011,66062,2006,12,22,20.1,1,Y,5
IDCJAC0011,66062,2006,12,23,20.1,1,Y,6
IDCJAC0011,66062,2006,12,24,18.2,1,Y,0
IDCJAC0011,66062,2006,12,25,19.1,1,Y,1
IDCJAC0011,66062,2006,12,26,13.8,1,Y,2
IDCJAC0011,66062,2006,12,27,14.5,1,Y,3
IDCJAC0011,66062,2006,12,28,18.8,1,Y,4
IDCJAC0011,66062,2006,12,29,20.1,1,Y,5
IDCJAC0011,66062,2006,12,30,18.8,1,Y,6
IDCJAC0011,66062,2006,12,31,18.5,1,Y,0
IDCJAC0011,66062,2007,1,1,19.4,1,Y,1
IDCJAC0011,66062,2007,1,2,17.9,1,Y,2
IDCJAC0011,66062,2007,1,3,19,1,Y,3
IDCJAC0011,66062,2007,1,4,17.8,1,Y,4
IDCJAC0011,66062,2007,1,5,18.6,1,Y,5
IDCJAC0011,66062,2007,1,6,19.3,1,Y,6
IDCJAC0011,66062,2007,1,7,20,1,Y,0
IDCJAC0011,66062,2007,1,8,19.2,1,Y,1
IDCJAC0011,66062,2007,1,9,17.9,1,Y,2
IDCJAC0011,66062,2007,1,10,18.7,1,Y,3
IDCJAC0011,66062,2007,1,11,18.8,1,Y,4
IDCJAC0011,66062,2007,1,12,20.7,1,Y,5
IDCJAC0011,66062,2007,1,13,18.8,1,Y,6
IDCJAC0011,66062,2007,1,14,17.7,1,Y,0
IDCJAC0011,66062,2007,1,15,19.3,1,Y,1
IDCJAC0011,66062,2007,1,16,19.9,1,Y,2
IDCJAC0011,66062,2007,1,17,20.7,1,Y,3
IDCJAC0011,66062,2007,1,18,20.9,1,Y,4
IDCJAC0011,66062,2007,1,19,20.7,1,Y,5
IDCJAC0011,66062,2007,1,20,20.1,1,Y,6
IDCJAC0011,66062,2007,1,21,20.3,1,Y,0
IDCJAC0011,66062,2007,1,22,22.8,1,Y,1
IDCJAC0011,66062,2007,1,23,20.6,1,Y,2
IDCJAC0011,66062,2007,1,24,22.3,1,Y,3
IDCJAC0011,66062,2007,1,25,19.7,1,Y,4
IDCJAC0011,66062,2007,1,26,20.1,1,Y,5
IDCJAC0011,66062,2007,1,27,20.9,1,Y,6
IDCJAC0011,66062,2007,1,28,16.5,1,Y,0
IDCJAC0011,66062,2007,1,29,18.6,1,Y,1
IDCJAC0011,66062,2007,1,30,22.1,1,Y,2
IDCJAC0011,66062,2007,1,31,21.3,1,Y,3
IDCJAC0011,66062,2007,2,1,18.9,1,Y,4
IDCJAC0011,66062,2007,2,2,20,1,Y,5
IDCJAC0011,66062,2007,2,3,20,1,Y,6
IDCJAC0011,66062,2007,2,4,21.8,1,Y,0
IDCJAC0011,66062,2007,2,5,21.5,1,Y,1
IDCJAC0011,66062,2007,2,6,22.2,1,Y,2
IDCJAC0011,66062,2007,2,7,21.4,1,Y,3
IDCJAC0011,66062,2007,2,8,20.2,1,Y,4
IDCJAC0011,66062,2007,2,9,20.7,1,Y,5
IDCJAC0011,66062,2007,2,10,20.6,1,Y,6
IDCJAC0011,66062,2007,2,11,22.6,1,Y,0
IDCJAC0011,66062,2007,2,12,20.2,1,Y,1
IDCJAC0011,66062,2007,2,13,17.7,1,Y,2
IDCJAC0011,66062,2007,2,14,18.2,1,Y,3
IDCJAC0011,66062,2007,2,15,18.6,1,Y,4
IDCJAC0011,66062,2007,2,16,21.7,1,Y,5
IDCJAC0011,66062,2007,2,17,21.2,1,Y,6
IDCJAC0011,66062,2007,2,18,21.6,1,Y,0
IDCJAC0011,66062,2007,2,19,20.6,1,Y,1
IDCJAC0011,66062,2007,2,20,22.1,1,Y,2
IDCJAC0011,66062,2007,2,21,22,1,Y,3
IDCJAC0011,66062,2007,2,22,21.4,1,Y,4
IDCJAC0011,66062,2007,2,23,20.9,1,Y,5
IDCJAC0011,66062,2007,2,24,21,1,Y,6
IDCJAC0011,66062,2007,2,25,20.6,1,Y,0
IDCJAC0011,66062,2007,2,26,20.4,1,Y,1
IDCJAC0011,66062,2007,2,27,19.6,1,Y,2
IDCJAC0011,66062,2007,2,28,19.9,1,Y,3
IDCJAC0011,66062,2007,3,1,19.9,1,Y,4
IDCJAC0011,66062,2007,3,2,20.4,1,Y,5
IDCJAC0011,66062,2007,3,3,20.8,1,Y,6
IDCJAC0011,66062,2007,3,4,23,1,Y,0
IDCJAC0011,66062,2007,3,5,21.7,1,Y,1
IDCJAC0011,66062,2007,3,6,20,1,Y,2
IDCJAC0011,66062,2007,3,7,17.8,1,Y,3
IDCJAC0011,66062,2007,3,8,20,1,Y,4
IDCJAC0011,66062,2007,3,9,19.6,1,Y,5
IDCJAC0011,66062,2007,3,10,16.8,1,Y,6
IDCJAC0011,66062,2007,3,11,16.7,1,Y,0
IDCJAC0011,66062,2007,3,12,20.4,1,Y,1
IDCJAC0011,66062,2007,3,13,18.7,1,Y,2
IDCJAC0011,66062,2007,3,14,15.2,1,Y,3
IDCJAC0011,66062,2007,3,15,17,1,Y,4
IDCJAC0011,66062,2007,3,16,20.4,1,Y,5
IDCJAC0011,66062,2007,3,17,22.9,1,Y,6
IDCJAC0011,66062,2007,3,18,19.9,1,Y,0
IDCJAC0011,66062,2007,3,19,19.5,1,Y,1
IDCJAC0011,66062,2007,3,20,20.5,1,Y,2
IDCJAC0011,66062,2007,3,21,22,1,Y,3
IDCJAC0011,66062,2007,3,22,21.8,1,Y,4
IDCJAC0011,66062,2007,3,23,22.4,1,Y,5
IDCJAC0011,66062,2007,3,24,21.7,1,Y,6
IDCJAC0011,66062,2007,3,25,16.3,1,Y,0
IDCJAC0011,66062,2007,3,26,16.9,1,Y,1
IDCJAC0011,66062,2007,3,27,16.2,1,Y,2
IDCJAC0011,66062,2007,3,28,14.6,1,Y,3
IDCJAC0011,66062,2007,3,29,17,1,Y,4
IDCJAC0011,66062,2007,3,30,15.3,1,Y,5
IDCJAC0011,66062,2007,3,31,14,1,Y,6
IDCJAC0011,66062,2007,4,1,15.6,1,Y,0
IDCJAC0011,66062,2007,4,2,15.7,1,Y,1
IDCJAC0011,66062,2007,4,3,17.9,1,Y,2
IDCJAC0011,66062,2007,4,4,17.4,1,Y,3
IDCJAC0011,66062,2007,4,5,16,1,Y,4
IDCJAC0011,66062,2007,4,6,15.9,1,Y,5
IDCJAC0011,66062,2007,4,7,15.1,1,Y,6
IDCJAC0011,66062,2007,4,8,14.6,1,Y,0
IDCJAC0011,66062,2007,4,9,14.8,1,Y,1
IDCJAC0011,66062,2007,4,10,13.8,1,Y,2
IDCJAC0011,66062,2007,4,11,13.8,1,Y,3
IDCJAC0011,66062,2007,4,12,18,1,Y,4
IDCJAC0011,66062,2007,4,13,13.9,1,Y,5
