ProfileName,ProfileArea,SettlementDate,CreationDT,Period01,Period02,Period03,Period04,Period05,Period06,Period07,Period08,Period09,Period10,Period11,Period12,Period13,Period14,Period15,Period16,Period17,Period18,Period19,Period20,Period21,Period22,Period23,Period24,Period25,Period26,Period27,Period28,Period29,Period30,Period31,Period32,Period33,Period34,Period35,Period36,Period37,Period38,Period39,Period40,Period41,Period42,Period43,Period44,Period45,Period46,Period47,Period48
NSLP,ACTEWAGL,20/02/2006,13/06/2006 22:02,46544.832,42707.432,40436.253,39459.421,39275.782,38544.014,38562.336,38764.747,40123.261,42565.434,49879.614,59814.16,77244.293,83229.062,81392.712,76576.727,74933.751,74869.362,77717.887,78564.959,82452.453,84362.082,81526.246,79818.884,81184.867,80251.054,80433.048,81211.178,82772.512,86758.798,90334.793,93863.226,96662.781,99099.263,98666.813,97201.095,91226.94,88423.65,89386.875,87533.602,82789.621,77058.195,71219.479,66346.338,68562.135,68658.771,61240.624,49618.909
NSLP,ACTEWAGL,21/02/2006,13/06/2006 22:02,43116.16,39938.048,38254.528,37814.824,36896.43,36693.053,36789.038,36943.495,38881.294,41160.505,48929.001,58210.827,75686.485,81144.321,78646.028,74100.614,72847.984,72216.684,75112.121,75750.163,79483.36,83128.91,80805.983,80142.472,81488.176,80558.377,81523.449,82617.94,84613.708,89491.182,93307.361,96977.259,99909.444,102189.067,102685.074,100969.581,96683.749,93104.094,93186.275,90493.354,84662.228,80408.982,75035.253,67708.356,69791.283,70265.291,61632.004,50635.536
NSLP,ACTEWAGL,22/02/2006,13/06/2006 22:02,43746.545,40296.664,38998.007,37848.466,37620.137,37050.836,37482.441,37670.693,39197.254,42298.404,49910.803,59462.597,77182.559,82692.871,79252.81,71208.003,74244.758,75492.259,79939.508,81656.622,85933.023,89239.832,88072.675,88295.075,90810.148,90557.607,91865.039,93574.698,95361.084,100316.363,103207.64,105355.833,103922.04,103134.47,100747.264,96922.029,91462.734,89701.728,91484.214,89493.231,83913.958,79502.867,74277.114,68602.459,70848.285,70750.883,63053.479,51146.879
NSLP,ACTEWAGL,23/02/2006,13/06/2006 22:02,44857.47,40976.837,38867.277,38162.402,37614.851,37553.256,37928.547,37745.696,39277.021,42270.87,49397.071,59238.292,76830.544,81687.488,79944.193,75525.671,74636.665,74369.759,77664.338,79044.579,83507.284,86157.09,84087.317,83254.724,85047.195,84251.323,84886.851,86070.709,87605.816,91200.498,93951.22,96621.453,97894.409,98823.364,97813.889,95735.89,91452.901,89205.402,92504.072,89507.893,84809.822,79873.49,74393.775,67996.64,70660.484,70668.614,62638.231,51152.223
NSLP,ACTEWAGL,24/02/2006,13/06/2006 22:02,43841.92,41005.955,38968.777,38456.375,37712.334,37400.213,37603.569,37827.978,39888.977,42329.447,49289.136,58641.233,75452.101,80926.165,79401.555,75887.493,75791.707,75763.171,79786.113,81179.167,86088.935,89453.305,87048.128,86900.073,89494.018,88871.828,90361.647,91521.413,93303.891,97308.821,100154.141,102681.07,103124.885,101941.527,98149.523,95225.383,91548.688,92131.452,92753.279,90279.421,85508.849,80421.576,76155.193,72056.185,74874.543,74384.423,65981.003,54572.079
NSLP,ACTEWAGL,25/02/2006,13/06/2006 22:02,48155.184,44326.464,42009.363,41024.141,39777.944,39179.258,38889.548,38972.423,39022.958,40085.564,42284.038,41849.849,49356.21,55339.065,61043.963,67257.187,72666.429,75680.557,79870.132,82029.167,86640.799,90213.259,89099.588,89453.548,90942.29,89991.407,90107.979,89118.178,87106.555,87616.46,86941.503,86803.635,86507.974,87322.529,87796.21,86405.091,83779.248,83574.748,83537.51,81917.025,78322.73,74607.371,71448.247,67813.919,73286.852,73795.957,66275.887,54869.008
NSLP,ACTEWAGL,26/02/2006,22/06/2006 09:26,48544.726,44520.264,42580.713,40829.238,39984.093,39362.913,38940.111,38597.531,38582.489,39439.49,40687.382,39417.56,44830.843,49351.052,53744.594,59462.074,64902.834,68809.627,74905.95,77650.089,82645.175,85901.27,84981.897,85253.525,86302.713,84608.017,84253.653,84421.794,85425.627,86543.083,87483.789,88648.782,91293.347,94399.676,95229.409,93321.081,89468.229,88212.256,89172.171,87738.384,81259.785,76286.345,71295.101,65628.71,68797.013,69765.772,63259.434,51932.349
NSLP,ACTEWAGL,27/02/2006,22/06/2006 09:26,45380.251,41516.704,38695.137,37686.316,37018.195,36945.586,37266.548,37342.464,38546.421,41031.561,48513.974,58911.026,75981.906,84824.175,82127.626,77104.108,74535.924,73361.98,76352.004,76585.08,80019.834,81937.567,78855.195,77638.794,78846.523,76944.23,76248.473,76656.411,77232.015,79984.998,82527.394,84569.965,86653.078,88521.605,88934.367,88519.779,85722.866,85708.082,87436.787,85482.197,80456.638,75661.459,69857.861,63715.388,66422.43,67457.308,60353.532,48868.547
NSLP,ACTEWAGL,28/02/2006,22/06/2006 09:26,42346.742,38811.99,37298.037,36526.313,35887.062,35934.627,35771.696,36090.712,37695.255,40592.838,48422.154,58633.128,76976.521,82209.315,78019.06,72735.954,71458.371,70806.884,74053.502,75145.301,79421.298,82383.069,80262.243,79315.181,80917.93,80281.28,80451.477,81076.64,82657.058,86182.73,89388.422,92244.61,94712.331,96885.819,97233.783,96004.306,92779.23,91718.931,92263.753,89833.578,84963.706,80276.867,74659.427,67457.861,69401.353,69142.038,61354.868,49990.221
NSLP,ACTEWAGL,01/03/2006,22/06/2006 09:26,43565.728,39988.103,38413.582,37783.356,36888.087,36674.206,36811.805,37096.817,38799.115,41691.053,49413.02,59715.041,77321.376,82864.401,78974.865,73903.573,72828.237,72429.285,76170.144,77530.828,81857.972,84566.387,82426.36,81950.512,83449.784,81957.828,81708.151,82380.835,83289.368,85903.239,88033.482,89048.934,89677.426,89989.746,88780.464,87102.903,84374.272,85102.086,86966.349,84444.84,78977.82,75038.351,70227.303,63986.544,66808.901,67673.652,60620.725,49003.028
NSLP,ACTEWAGL,02/03/2006,22/06/2006 09:26,42346.285,39119.53,36862.393,36627.815,36112.011,36027.397,36008.352,36641.979,38007.181,41077.642,48811.004,59631.725,76662.391,83796.292,80350.214,75225.596,73125.031,72256.404,76062.236,76873.028,81076.356,83545.451,81554.182,80565.386,81544.066,80189.56,80330.305,80503.058,80833.307,83055.825,84296.607,85343.075,85793.967,84979.268,84533.27,83343.206,81793.824,83923.863,85832.561,84271.264,79325.394,74916.774,69568.278,63758.219,66961.227,67809.026,60800.446,49763.96
NSLP,ACTEWAGL,03/03/2006,22/06/2006 09:26,43011.355,39198.19,37458.908,36622.714,36278.343,35967.878,35858.844,36408.359,37903.058,40638.886,48636.653,59459.725,76194.016,83276.456,79993.32,74866.114,71976.353,71027.578,74196.08,74981.283,79159.747,81545.078,78538.561,77765.857,78003.713,75323.332,75068.358,75079.659,75633.933,78388.442,80510.607,81533.182,82619.84,83048.914,81768.428,80121.73,76901.247,78498.313,79523.374,78107.484,73252.522,69742.406,67231.723,64099.79,68667.192,69575.313,61714.024,51031.964
NSLP,ACTEWAGL,04/03/2006,22/06/2006 09:26,44361.496,40550.734,38374.59,37564.356,36856.089,36298.858,36252.858,36500.455,36635.971,37861.903,40248.489,41552.251,46759.121,53480.418,59478.405,65083.898,70116.72,72606.743,76276.279,77357.243,81132.253,84247.503,81340.447,79824.217,80513.983,78298.033,77455.558,77371.698,77270.025,78679.485,79481.868,80349.027,80304.099,81171.68,79754.573,77850.79,74656.059,74308.535,72996.998,70936.342,67702.812,67596.165,65908.428,62979.934,68341.17,70270.72,62815.655,52472.737
NSLP,ACTEWAGL,05/03/2006,30/06/2006 22:02,45253.84,41709.114,39271.274,38075.575,37173.769,36816.749,36179.371,36127.57,36236.345,36820.274,38113.813,38057.559,42158.123,47334.298,52233.231,57562.033,63029.679,66395.198,71523.522,72488.376,76867.487,80140.836,77450.92,76041.07,76927.81,74694.324,73711.793,73610.841,74249.364,75806.492,76367.238,77913.342,80070.376,82765.373,84186.925,84107.642,82581.747,85051.484,87236.652,84812.392,79102.315,73341.269,69019.03,63198,66120.595,67250.797,61201.078,50382.879
NSLP,ACTEWAGL,06/03/2006,30/06/2006 22:02,43519.262,39954.562,37892.847,36959.514,36185.729,35601.665,35949.268,36216.012,37117.436,39555.097,46950.608,57450.599,73140.169,81151.661,77850.738,72975.552,70841.614,70344.307,74123.983,75424.291,79914.314,82907.221,80698.539,79916.079,81108.479,78940.701,79017.369,79370.385,80188.907,83217.061,86685.074,88509.718,90675.232,93106.624,93978.047,92721.952,89810.729,91158.878,91286.187,88035.13,82369.129,76698.34,70287.824,64333.53,67338.332,68176.169,61275.124,49863.141
NSLP,ACTEWAGL,07/03/2006,30/06/2006 22:02,43163.723,39298.575,37804.381,36859.896,36295.884,35774.985,35946.786,36707.781,38283.6,40894.258,48586.296,59460.236,74498.94,81626.408,79064.687,74485.298,71749.451,71362.351,73975.791,74808.532,79278.326,81690.372,79046.537,78057.261,78686.749,76860.328,76094.125,76099.188,76789.973,78473.934,80545.936,81575.7,83127.183,84863.503,85281.557,84441.803,82877.971,85871.348,86418.866,83882.126,78844.263,74750.516,69501.494,63784.702,66315.66,67301.111,60382.885,48830.811
NSLP,ACTEWAGL,08/03/2006,30/06/2006 22:02,42092.257,38714.951,36970.086,35850.539,35567.84,35304.195,35439.531,35904.102,37535.276,40450.266,49299.855,60867.827,77065.312,84571.79,80006.816,74008.408,71395.992,70317.432,72795.677,73798.502,78012.623,81349.132,78579.989,76749.331,78039.997,76420.79,76265.862,76598.511,77454.54,80151.428,82838.952,85151.327,86899.676,89105.101,89091.934,87690.36,86158.346,88081.576,88858.848,85215.229,79091.465,75707.005,70290.128,64042.894,66916.76,67912.928,60107.788,49231.445
NSLP,ACTEWAGL,09/03/2006,30/06/2006 22:02,42477.287,38575.766,37019.858,36140.404,35465.462,35443.722,35559.796,36111.452,37953.098,40990.123,48872.83,60760.53,75540.31,83341.51,79661.75,74597.012,73144.171,72189.248,76259.134,77396.807,81914.311,85184.476,83021.134,82473.77,84222.321,83632.778,83239.762,83447.867,84492.347,87546.082,90156.698,92218.478,94448.929,95387.767,94475.892,92627.251,90059.489,91894.042,92435.903,88613.685,82702.982,77860.138,72010.008,65877.525,68246.348,69012.498,61546.614,50491.634
NSLP,ACTEWAGL,10/03/2006,30/06/2006 22:02,43886.936,40304.064,38464.83,37102.003,36861.136,36088.507,36418.651,36676.2,38149.447,41122.811,49444.516,60251.059,75065.878,83876.64,80789.815,75446.793,72616.821,72358.735,75632.203,77162.297,81628.39,85420.632,82730.989,82288.168,84060.613,83142.128,83288.907,84424.775,85626.341,89414.624,92344.353,94496.293,95024.09,96005.521,94717.78,91698.157,87967.615,88788.379,88379.107,84936.768,79562.799,74474.056,71219.755,66761.712,71112.513,71745.294,64192.628,52576.534
NSLP,ACTEWAGL,11/03/2006,30/06/2006 22:02,45990.144,42151.981,39969.641,38797.866,37883.461,37588.9,37443,37709.09,37787.359,39018.977,41215.088,43728.458,47357.343,55362.632,60755.866,66378.834,71238.125,74282.598,78377.626,80266.636,84265.874,86999.866,85844.889,85652.274,87411.569,86146.423,85962.319,86827.685,87816.853,90055.317,91527.074,93120.007,94352.804,95258.888,94077.793,91816.212,88798.008,88365.584,85849.994,81750.195,77339.585,74017.085,70953.061,67270.136,72104.177,73301.897,66615.824,55287.193
NSLP,ACTEWAGL,12/03/2006,05/07/2006 22:03,47955.677,44060.689,41380.691,39955.276,39156.294,38563.148,38219.48,38038.299,37991.55,38723.755,40160.028,41173.842,43130.213,49294.321,53967.877,59550.879,64915.814,69421.078,75762.198,78434.4,84309.435,88745.789,88017.222,89532.898,92460.431,92390.31,93113.181,94576.033,96014.056,98506.169,98978.518,100642.129,103689.981,106601.016,108158.016,106667.408,104458.635,106361.02,105851.132,101091.371,93904.704,86316.258,81071.005,73408.678,74846.963,74309.508,66107.965,54805.549
NSLP,ACTEWAGL,13/03/2006,05/07/2006 22:03,48396.005,44417.901,42303.332,41088.593,40396.693,39735.045,39518.837,39555.505,40438.139,43050.777,49910.177,61124.781,75222.199,83619.404,81980.142,78623.714,77215.977,78102.213,82132.604,83366.048,86988.182,89695.26,87757.543,85914.107,86842.359,84344.958,83222.238,84591.124,85680.652,88870.653,91014.845,91896.725,92813.781,95053.215,96252.103,96975.282,99079.733,101625.621,98261.17,94987.89,89783.711,84266.575,77553.405,70542.122,72155.504,72021.115,63828.537,52518.443
NSLP,ACTEWAGL,14/03/2006,05/07/2006 22:03,46065.535,42302.968,40513.345,39624.85,38730.247,38497.83,38539.669,39023.992,40162.236,43285.88,50303.835,60734.484,73289.31,80275.255,78800.112,76227.97,75819.706,75984.747,78813.685,79874.235,84910.459,87514.718,85244.869,85260.921,85547.978,83789.172,84410.512,85485.256,87182.668,89279.248,91802.274,93546.932,94333.181,94166.783,93056.002,90904.782,89886.678,92379.297,89874.286,85448.493,80311.209,76385.354,71518.319,64542.459,67283.288,68197.579,61111.089,50210.413
NSLP,ACTEWAGL,15/03/2006,05/07/2006 22:03,43535.63,39991.62,38301.486,37411.674,36757.17,36368.072,36544.197,36721.608,38527.116,41519.113,49770.478,62006.272,76048.858,85107.874,83464.531,77567.132,74055.601,72800.009,75464.391,75790.478,79841.192,82780.152,80892.19,78486.229,77861.086,75692.857,76252.431,76916.129,77948.863,81840.415,85296.826,87550.857,89239.092,93954.467,96937.384,98877.344,93083.096,92725.341,89683.607,83793.099,78326.544,74114.984,69550.904,65372.36,67982.959,68476.897,61613.717,50034.842
NSLP,ACTEWAGL,16/03/2006,05/07/2006 22:03,43354.988,40003.275,38490.084,37264.041,36699.313,36437.645,36604.462,37101.783,38726.218,41311.657,48977.933,61474.754,76688.92,87053.167,83776.788,77208.629,74496.517,73102.933,75509.053,76128.006,80054.423,82273.471,79498.809,78129.207,78508.177,76031.496,74185.324,73619.282,73817.425,75088.127,76108.445,76843.326,77821.333,79487.517,81379.391,82210.716,83868.728,87190.3,86434.16,83794.509,79470.33,75227.862,69482.401,63826.881,66815.936,67996.359,61690.18,50640.576
NSLP,ACTEWAGL,17/03/2006,05/07/2006 22:03,43414.337,39613.166,37703.692,36880.71,36049.931,35885.9,36091.127,36642.121,38007.468,40997.012,49480.822,62461.543,77547.317,88211.687,83805.14,78383.578,74347.594,72564.731,74465.664,74559.717,78148.324,80682.77,78045.144,75902.854,76451.827,74010.685,72536.95,72129,71856.527,73494.34,73420.162,74131.544,74906.293,75600.013,75385.089,75539.807,75614.122,79741.519,79236.887,76960.82,72827.598,68851.443,66083.579,61281.769,66603.234,68752.995,62164.584,51392.531
NSLP,ACTEWAGL,18/03/2006,05/07/2006 22:03,44365.375,40887.802,38387.792,37371.572,36399.156,36055.192,36103.04,35804.986,36295.158,37763.8,39930.049,42706.624,45195.719,53036.848,58781.557,64269.958,68766.204,71295.533,74765.476,75543.693,78094.612,80115.921,77118.285,75142.391,74892.972,71479.999,68980.548,67100.591,66658.81,66520.734,66109.085,66903.407,67902.824,70345.672,72122.975,73141.657,74162.84,76718.114,74692.909,72159.757,68436.497,65655.15,63304.611,60536.486,66006.911,68432.865,61937.26,51587.354
NSLP,ACTEWAGL,19/03/2006,16/07/2006 22:02,45053.696,41104.083,38900.284,37626.607,36866.903,36249.484,35974.523,35870.114,36001.793,36026.414,37728.904,39058.605,40009.427,45968.117,50808.495,56116.744,61095.141,64449.648,69081.977,70111.342,73907.181,75718.707,73216.49,71919.839,72152.303,69101.786,67506.943,66655.635,66391.051,66817.536,66786.994,67657.733,69594.114,72727.72,74149.061,75028.435,75718.277,78961.129,77898.4,74746.013,70593.607,67308.403,64182.224,60887.272,66089.156,67242.425,60586.384,49815.266
NSLP,ACTEWAGL,20/03/2006,16/07/2006 22:02,44077.616,40806.561,38470.426,37351.932,36520.938,36364.363,36130.085,36126.781,36192.987,36846.792,38924.797,40655.317,41910.685,48056.407,52922.833,58734.36,63986.521,68475.617,73823.283,74638.842,78249.147,80900.356,77927.843,75378.214,74817.778,71867.072,69375.669,67622.14,67032.342,67267.017,66902.992,67900.781,71579.639,76448.131,78981.804,81725.222,84883.862,87072.109,85530.122,82141.568,77075.282,72273.044,67241.776,61619.81,65250.528,66914.526,61836.509,50962.72
NSLP,ACTEWAGL,21/03/2006,16/07/2006 22:02,44039.23,39876.417,37260.295,36193.961,35467.975,35432.24,35228.674,36069.904,37144.291,40251.456,48473.197,62260.868,76773.401,87165.63,83887.269,76961.587,73409.672,70939.319,73299.294,74149.979,77722.685,80201.931,77545.102,75820.556,75836.259,72385.428,70340.722,69251.433,68746.441,70578.298,71532.953,73152.467,75270.729,78589.946,81729.166,83988.827,87473.491,91026.144,89178.01,84647.371,79598.727,75556.575,69398.568,63040.06,66483.854,68309.699,61530.563,50285.386
NSLP,ACTEWAGL,22/03/2006,16/07/2006 22:02,43320.372,39525.554,37242.501,36186.682,35698.28,35437.173,35816.261,36202.338,37651.279,40780.516,49511.684,63500.474,77650.121,88283.829,83529.801,76720.83,72719.193,70566.117,73209.614,73719.388,77584.443,79487.858,76957.819,75093.065,74731.031,72070.89,70935.075,69542.381,68918.735,70603.553,71510.297,72336.089,74807.727,77783.442,80747.792,83487.605,87748.809,90153.197,88539.623,84122.989,79003.131,74788.076,69722.913,63953.326,67221.888,68890.749,62407.317,51540.6
NSLP,ACTEWAGL,23/03/2006,16/07/2006 22:02,44139.72,40148.058,37602.323,36743.741,35878.993,35645.688,35881.688,36164.561,37747.552,40951.674,50133.127,63909.034,79298.236,90309.56,86039.877,77644.287,72897.59,71541.727,73597.083,74171.485,78119.079,81246.026,77836.228,75966.938,76021.388,73008.365,71956.539,71736.027,71774.433,73515.176,75248.329,76113.534,77510.787,80044.796,81192.808,82674.358,86786.58,88802.661,87791.422,84329.287,78878.005,74924.661,70677.917,64495.792,67743.812,69144.607,62634.359,51279.218
NSLP,ACTEWAGL,24/03/2006,16/07/2006 22:02,43753.277,40155.525,38052.812,37126.399,36466.712,35854.956,36308.196,36198.945,37755.854,40778.177,49286.848,62315.954,75888.017,86585.804,82632.887,76393.612,72868.702,71381.388,73911.65,74757.332,78453.59,80715.038,77647.454,76163.232,76148.244,72951.763,71812.016,70698.954,69898.186,71772.009,71948.392,72901.486,74038.207,74984.229,76451.432,78158.065,81264.792,83303.6,81840.368,79189.981,74651.176,70525.183,67943.932,63667.665,69007.279,71053.471,63978.736,52486.187
NSLP,ACTEWAGL,25/03/2006,16/07/2006 22:02,45403.41,41177.729,38793.413,37672.256,36756.272,36370.338,36517.942,36321.991,36662.394,37826.796,40370.975,43631.684,46427.902,56186.191,62433.472,68332.089,73557.076,75544.298,79102.515,79820.117,82579.005,84482.932,80973.247,78168.564,78123.938,74410.117,71716.054,69503.93,67877.069,66704.101,65950.117,66061.998,68062.234,70537.588,72930.225,76051.886,79948.224,80727.736,78207.827,75860.69,71730.44,69053.165,66757.97,63593.932,69886.115,72522.075,65701.4,54905.502
NSLP,ACTEWAGL,26/03/2006,20/07/2006 05:03,46908.306,42739.204,39983.255,38134.527,37328.162,36667.921,35979.021,36126.79,36234.635,36774.75,38058.754,40416.119,40483.902,48494.724,54094.32,60610.077,66155.542,69782.741,74295.72,74822.007,78260.533,79612.261,76965.687,75627.006,74871.902,71729.908,69422.644,67738.216,67285.334,67799.838,67657.568,68576.167,71541.227,76181.587,79026.88,82134.922,86489.197,89083.924,87092.179,83157.1,78109.04,73049.323,67927.407,62440.437,66249.313,68134.605,62260.642,51882.407
NSLP,ACTEWAGL,27/03/2006,20/07/2006 05:03,44528.204,40833.85,38146.918,37066.19,36168.669,35750.945,35834.628,35969.603,37587.577,40405.715,48676.228,62210.89,76675.408,87411.24,83403.682,77013.34,73155.929,71598.337,74730.882,75005.578,78764.344,82219.338,79245.851,77743.97,78419.767,76028.436,74360.514,74552.957,74605.951,76198.008,77760.387,79011.58,79502.418,81827.825,85055.517,88790.182,93461.935,92300.285,88871.429,85346.234,80226.642,75744.22,69903.402,63399.722,66764.025,68080.66,61641.523,50322.11
