Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality,DayTyep_Idx
IDCJAC0010,66062,2007,4,12,22.4,1,Y,4
IDCJAC0010,66062,2007,4,13,23.3,1,Y,5
IDCJAC0010,66062,2007,4,14,23.2,1,Y,6
IDCJAC0010,66062,2007,4,15,24.8,1,Y,0
IDCJAC0010,66062,2007,4,16,23.9,1,Y,1
IDCJAC0010,66062,2007,4,17,23.9,1,Y,2
IDCJAC0010,66062,2007,4,18,23.6,1,Y,3
IDCJAC0010,66062,2007,4,19,23.1,1,Y,4
IDCJAC0010,66062,2007,4,20,24.6,1,Y,5
IDCJAC0010,66062,2007,4,21,25.4,1,Y,6
IDCJAC0010,66062,2007,4,22,22.7,1,Y,0
IDCJAC0010,66062,2007,4,23,20.3,1,Y,1
IDCJAC0010,66062,2007,4,24,20,1,Y,2
IDCJAC0010,66062,2007,4,25,17.3,1,Y,3
IDCJAC0010,66062,2007,4,26,21.6,1,Y,4
IDCJAC0010,66062,2007,4,27,19.1,1,Y,5
IDCJAC0010,66062,2007,4,28,20.3,1,Y,6
IDCJAC0010,66062,2007,4,29,24.3,1,Y,0
IDCJAC0010,66062,2007,4,30,22.5,1,Y,1
IDCJAC0010,66062,2007,5,1,23.4,1,Y,2
IDCJAC0010,66062,2007,5,2,26.5,1,Y,3
IDCJAC0010,66062,2007,5,3,28.6,1,Y,4
IDCJAC0010,66062,2007,5,4,27.5,1,Y,5
IDCJAC0010,66062,2007,5,5,25.4,1,Y,6
IDCJAC0010,66062,2007,5,6,25.1,1,Y,0
IDCJAC0010,66062,2007,5,7,22.4,1,Y,1
IDCJAC0010,66062,2007,5,8,24.5,1,Y,2
IDCJAC0010,66062,2007,5,9,22.4,1,Y,3
IDCJAC0010,66062,2007,5,10,19.3,1,Y,4
IDCJAC0010,66062,2007,5,11,21.9,1,Y,5
IDCJAC0010,66062,2007,5,12,21.3,1,Y,6
IDCJAC0010,66062,2007,5,13,22.6,1,Y,0
IDCJAC0010,66062,2007,5,14,24.9,1,Y,1
IDCJAC0010,66062,2007,5,15,22.3,1,Y,2
IDCJAC0010,66062,2007,5,16,22.9,1,Y,3
IDCJAC0010,66062,2007,5,17,22.5,1,Y,4
IDCJAC0010,66062,2007,5,18,19.3,1,Y,5
IDCJAC0010,66062,2007,5,19,22.2,1,Y,6
IDCJAC0010,66062,2007,5,20,22.4,1,Y,0
IDCJAC0010,66062,2007,5,21,21.8,1,Y,1
IDCJAC0010,66062,2007,5,22,18.2,1,Y,2
IDCJAC0010,66062,2007,5,23,20,1,Y,3
IDCJAC0010,66062,2007,5,24,20.7,1,Y,4
IDCJAC0010,66062,2007,5,25,20.9,1,Y,5
IDCJAC0010,66062,2007,5,26,19.5,1,Y,6
IDCJAC0010,66062,2007,5,27,20.5,1,Y,0
IDCJAC0010,66062,2007,5,28,22.6,1,Y,1
IDCJAC0010,66062,2007,5,29,24.1,1,Y,2
IDCJAC0010,66062,2007,5,30,19.6,1,Y,3
IDCJAC0010,66062,2007,5,31,18.6,1,Y,4
IDCJAC0010,66062,2007,6,1,19.9,1,Y,5
IDCJAC0010,66062,2007,6,2,20.7,1,Y,6
IDCJAC0010,66062,2007,6,3,19.8,1,Y,0
IDCJAC0010,66062,2007,6,4,20.1,1,Y,1
IDCJAC0010,66062,2007,6,5,18,1,Y,2
IDCJAC0010,66062,2007,6,6,18.1,1,Y,3
IDCJAC0010,66062,2007,6,7,17.4,1,Y,4
IDCJAC0010,66062,2007,6,8,16.4,1,Y,5
IDCJAC0010,66062,2007,6,9,16.2,1,Y,6
IDCJAC0010,66062,2007,6,10,16.8,1,Y,0
IDCJAC0010,66062,2007,6,11,19.1,1,Y,1
IDCJAC0010,66062,2007,6,12,15.5,1,Y,2
IDCJAC0010,66062,2007,6,13,16.7,1,Y,3
IDCJAC0010,66062,2007,6,14,13.7,1,Y,4
IDCJAC0010,66062,2007,6,15,15.6,1,Y,5
IDCJAC0010,66062,2007,6,16,17.5,1,Y,6
IDCJAC0010,66062,2007,6,17,16.4,1,Y,0
IDCJAC0010,66062,2007,6,18,15.1,1,Y,1
IDCJAC0010,66062,2007,6,19,13.2,1,Y,2
IDCJAC0010,66062,2007,6,20,16.6,1,Y,3
IDCJAC0010,66062,2007,6,21,16.3,1,Y,4
IDCJAC0010,66062,2007,6,22,16.1,1,Y,5
IDCJAC0010,66062,2007,6,23,16.8,1,Y,6
IDCJAC0010,66062,2007,6,24,15.1,1,Y,0
IDCJAC0010,66062,2007,6,25,16.6,1,Y,1
IDCJAC0010,66062,2007,6,26,15.9,1,Y,2
IDCJAC0010,66062,2007,6,27,13.9,1,Y,3
IDCJAC0010,66062,2007,6,28,14.4,1,Y,4
IDCJAC0010,66062,2007,6,29,18.6,1,Y,5
IDCJAC0010,66062,2007,6,30,16.6,1,Y,6
IDCJAC0010,66062,2007,7,1,16,1,Y,0
IDCJAC0010,66062,2007,7,2,19.3,1,Y,1
IDCJAC0010,66062,2007,7,3,23.3,1,Y,2
IDCJAC0010,66062,2007,7,4,21,1,Y,3
IDCJAC0010,66062,2007,7,5,15.6,1,Y,4
IDCJAC0010,66062,2007,7,6,18.1,1,Y,5
IDCJAC0010,66062,2007,7,7,17.8,1,Y,6
IDCJAC0010,66062,2007,7,8,13.2,1,Y,0
IDCJAC0010,66062,2007,7,9,16,1,Y,1
IDCJAC0010,66062,2007,7,10,15.4,1,Y,2
IDCJAC0010,66062,2007,7,11,14.6,1,Y,3
IDCJAC0010,66062,2007,7,12,16.8,1,Y,4
IDCJAC0010,66062,2007,7,13,15.1,1,Y,5
IDCJAC0010,66062,2007,7,14,15.9,1,Y,6
IDCJAC0010,66062,2007,7,15,15.3,1,Y,0
IDCJAC0010,66062,2007,7,16,15.2,1,Y,1
IDCJAC0010,66062,2007,7,17,14.7,1,Y,2
IDCJAC0010,66062,2007,7,18,13.7,1,Y,3
IDCJAC0010,66062,2007,7,19,15.5,1,Y,4
IDCJAC0010,66062,2007,7,20,14.8,1,Y,5
IDCJAC0010,66062,2007,7,21,16.3,1,Y,6
IDCJAC0010,66062,2007,7,22,14.7,1,Y,0
IDCJAC0010,66062,2007,7,23,17,1,Y,1
IDCJAC0010,66062,2007,7,24,18.3,1,Y,2
IDCJAC0010,66062,2007,7,25,21.5,1,Y,3
IDCJAC0010,66062,2007,7,26,23.4,1,Y,4
IDCJAC0010,66062,2007,7,27,20.6,1,Y,5
IDCJAC0010,66062,2007,7,28,18.3,1,Y,6
IDCJAC0010,66062,2007,7,29,16.2,1,Y,0
IDCJAC0010,66062,2007,7,30,16.7,1,Y,1
IDCJAC0010,66062,2007,7,31,18.6,1,Y,2
IDCJAC0010,66062,2007,8,1,24.2,1,Y,3
IDCJAC0010,66062,2007,8,2,21.9,1,Y,4
IDCJAC0010,66062,2007,8,3,13.5,1,Y,5
IDCJAC0010,66062,2007,8,4,16.1,1,Y,6
IDCJAC0010,66062,2007,8,5,18.8,1,Y,0
IDCJAC0010,66062,2007,8,6,19.3,1,Y,1
IDCJAC0010,66062,2007,8,7,20,1,Y,2
IDCJAC0010,66062,2007,8,8,22.5,1,Y,3
IDCJAC0010,66062,2007,8,9,22.9,1,Y,4
IDCJAC0010,66062,2007,8,10,23.2,1,Y,5
IDCJAC0010,66062,2007,8,11,25.3,1,Y,6
IDCJAC0010,66062,2007,8,12,21.1,1,Y,0
IDCJAC0010,66062,2007,8,13,16,1,Y,1
IDCJAC0010,66062,2007,8,14,14.8,1,Y,2
IDCJAC0010,66062,2007,8,15,17.1,1,Y,3
IDCJAC0010,66062,2007,8,16,16.8,1,Y,4
IDCJAC0010,66062,2007,8,17,20.2,1,Y,5
IDCJAC0010,66062,2007,8,18,18.3,1,Y,6
IDCJAC0010,66062,2007,8,19,14.6,1,Y,0
IDCJAC0010,66062,2007,8,20,16.3,1,Y,1
IDCJAC0010,66062,2007,8,21,18.8,1,Y,2
IDCJAC0010,66062,2007,8,22,17.1,1,Y,3
IDCJAC0010,66062,2007,8,23,16.4,1,Y,4
IDCJAC0010,66062,2007,8,24,17.3,1,Y,5
IDCJAC0010,66062,2007,8,25,19.3,1,Y,6
IDCJAC0010,66062,2007,8,26,24.3,1,Y,0
IDCJAC0010,66062,2007,8,27,27.7,1,Y,1
IDCJAC0010,66062,2007,8,28,27.1,1,Y,2
IDCJAC0010,66062,2007,8,29,19.9,1,Y,3
IDCJAC0010,66062,2007,8,30,21.2,1,Y,4
IDCJAC0010,66062,2007,8,31,26,1,Y,5
IDCJAC0010,66062,2007,9,1,17.9,1,Y,6
IDCJAC0010,66062,2007,9,2,20.8,1,Y,0
IDCJAC0010,66062,2007,9,3,20.5,1,Y,1
IDCJAC0010,66062,2007,9,4,16.6,1,Y,2
IDCJAC0010,66062,2007,9,5,18.1,1,Y,3
IDCJAC0010,66062,2007,9,6,16.9,1,Y,4
IDCJAC0010,66062,2007,9,7,17.3,1,Y,5
IDCJAC0010,66062,2007,9,8,18.1,1,Y,6
IDCJAC0010,66062,2007,9,9,16.8,1,Y,0
IDCJAC0010,66062,2007,9,10,19.1,1,Y,1
IDCJAC0010,66062,2007,9,11,22,1,Y,2
IDCJAC0010,66062,2007,9,12,22.4,1,Y,3
IDCJAC0010,66062,2007,9,13,22.5,1,Y,4
IDCJAC0010,66062,2007,9,14,28.3,1,Y,5
IDCJAC0010,66062,2007,9,15,21.2,1,Y,6
IDCJAC0010,66062,2007,9,16,22.7,1,Y,0
IDCJAC0010,66062,2007,9,17,18.9,1,Y,1
IDCJAC0010,66062,2007,9,18,20.4,1,Y,2
IDCJAC0010,66062,2007,9,19,22,1,Y,3
IDCJAC0010,66062,2007,9,20,19.3,1,Y,4
IDCJAC0010,66062,2007,9,21,19.3,1,Y,5
IDCJAC0010,66062,2007,9,22,16.4,1,Y,6
IDCJAC0010,66062,2007,9,23,18.4,1,Y,0
IDCJAC0010,66062,2007,9,24,26.6,1,Y,1
IDCJAC0010,66062,2007,9,25,19.9,1,Y,2
IDCJAC0010,66062,2007,9,26,20.1,1,Y,3
IDCJAC0010,66062,2007,9,27,27.7,1,Y,4
IDCJAC0010,66062,2007,9,28,28.6,1,Y,5
IDCJAC0010,66062,2007,9,29,22.7,1,Y,6
IDCJAC0010,66062,2007,9,30,26.8,1,Y,0
IDCJAC0010,66062,2007,10,1,30.4,1,Y,1
IDCJAC0010,66062,2007,10,2,24.1,1,Y,2
IDCJAC0010,66062,2007,10,3,34.8,1,Y,3
IDCJAC0010,66062,2007,10,4,22.7,1,Y,4
IDCJAC0010,66062,2007,10,5,25.8,1,Y,5
IDCJAC0010,66062,2007,10,6,32.4,1,Y,6
IDCJAC0010,66062,2007,10,7,21,1,Y,0
IDCJAC0010,66062,2007,10,8,21.4,1,Y,1
IDCJAC0010,66062,2007,10,9,20.8,1,Y,2
IDCJAC0010,66062,2007,10,10,22.3,1,Y,3
IDCJAC0010,66062,2007,10,11,24.9,1,Y,4
IDCJAC0010,66062,2007,10,12,21,1,Y,5
IDCJAC0010,66062,2007,10,13,19.1,1,Y,6
IDCJAC0010,66062,2007,10,14,22.9,1,Y,0
IDCJAC0010,66062,2007,10,15,28.3,1,Y,1
IDCJAC0010,66062,2007,10,16,32.9,1,Y,2
IDCJAC0010,66062,2007,10,17,18.3,1,Y,3
IDCJAC0010,66062,2007,10,18,22,1,Y,4
IDCJAC0010,66062,2007,10,19,26.9,1,Y,5
IDCJAC0010,66062,2007,10,20,23.9,1,Y,6
IDCJAC0010,66062,2007,10,21,25.3,1,Y,0
IDCJAC0010,66062,2007,10,22,28,1,Y,1
IDCJAC0010,66062,2007,10,23,23.2,1,Y,2
IDCJAC0010,66062,2007,10,24,20.6,1,Y,3
IDCJAC0010,66062,2007,10,25,20.5,1,Y,4
IDCJAC0010,66062,2007,10,26,22.6,1,Y,5
IDCJAC0010,66062,2007,10,27,25.3,1,Y,6
IDCJAC0010,66062,2007,10,28,29,1,Y,0
IDCJAC0010,66062,2007,10,29,32.8,1,Y,1
IDCJAC0010,66062,2007,10,30,25.2,1,Y,2
IDCJAC0010,66062,2007,10,31,25.9,1,Y,3
IDCJAC0010,66062,2007,11,1,23.6,1,Y,4
IDCJAC0010,66062,2007,11,2,24,1,Y,5
IDCJAC0010,66062,2007,11,3,20.6,1,Y,6
IDCJAC0010,66062,2007,11,4,26.4,1,Y,0
IDCJAC0010,66062,2007,11,5,19.5,1,Y,1
IDCJAC0010,66062,2007,11,6,19.5,1,Y,2
IDCJAC0010,66062,2007,11,7,19.7,1,Y,3
IDCJAC0010,66062,2007,11,8,20.2,1,Y,4
IDCJAC0010,66062,2007,11,9,20.7,1,Y,5
IDCJAC0010,66062,2007,11,10,22.8,1,Y,6
IDCJAC0010,66062,2007,11,11,22.3,1,Y,0
IDCJAC0010,66062,2007,11,12,24.7,1,Y,1
IDCJAC0010,66062,2007,11,13,22.7,1,Y,2
IDCJAC0010,66062,2007,11,14,26,1,Y,3
IDCJAC0010,66062,2007,11,15,24,1,Y,4
IDCJAC0010,66062,2007,11,16,25.4,1,Y,5
IDCJAC0010,66062,2007,11,17,25.7,1,Y,6
IDCJAC0010,66062,2007,11,18,24.4,1,Y,0
IDCJAC0010,66062,2007,11,19,24.7,1,Y,1
IDCJAC0010,66062,2007,11,20,25.2,1,Y,2
IDCJAC0010,66062,2007,11,21,25.4,1,Y,3
IDCJAC0010,66062,2007,11,22,21.7,1,Y,4
IDCJAC0010,66062,2007,11,23,21.2,1,Y,5
IDCJAC0010,66062,2007,11,24,23.4,1,Y,6
IDCJAC0010,66062,2007,11,25,25.9,1,Y,0
IDCJAC0010,66062,2007,11,26,25.4,1,Y,1
IDCJAC0010,66062,2007,11,27,23.2,1,Y,2
IDCJAC0010,66062,2007,11,28,24.7,1,Y,3
IDCJAC0010,66062,2007,11,29,26,1,Y,4
IDCJAC0010,66062,2007,11,30,25.1,1,Y,5
IDCJAC0010,66062,2007,12,1,22,1,Y,6
IDCJAC0010,66062,2007,12,2,24.1,1,Y,0
IDCJAC0010,66062,2007,12,3,25.8,1,Y,1
IDCJAC0010,66062,2007,12,4,30.2,1,Y,2
IDCJAC0010,66062,2007,12,5,24.8,1,Y,3
IDCJAC0010,66062,2007,12,6,25,1,Y,4
IDCJAC0010,66062,2007,12,7,25.7,1,Y,5
IDCJAC0010,66062,2007,12,8,24.5,1,Y,6
IDCJAC0010,66062,2007,12,9,26.7,1,Y,0
IDCJAC0010,66062,2007,12,10,23.7,1,Y,1
IDCJAC0010,66062,2007,12,11,21.9,1,Y,2
IDCJAC0010,66062,2007,12,12,23,1,Y,3
IDCJAC0010,66062,2007,12,13,24.2,1,Y,4
IDCJAC0010,66062,2007,12,14,23.2,1,Y,5
IDCJAC0010,66062,2007,12,15,26.6,1,Y,6
IDCJAC0010,66062,2007,12,16,25,1,Y,0
IDCJAC0010,66062,2007,12,17,23.9,1,Y,1
IDCJAC0010,66062,2007,12,18,23.4,1,Y,2
IDCJAC0010,66062,2007,12,19,23.9,1,Y,3
IDCJAC0010,66062,2007,12,20,24.6,1,Y,4
IDCJAC0010,66062,2007,12,21,27.6,1,Y,5
IDCJAC0010,66062,2007,12,22,28,1,Y,6
IDCJAC0010,66062,2007,12,23,23.1,1,Y,0
IDCJAC0010,66062,2007,12,24,22.3,1,Y,1
IDCJAC0010,66062,2007,12,25,20,1,Y,2
IDCJAC0010,66062,2007,12,26,23.2,1,Y,3
IDCJAC0010,66062,2007,12,27,25.9,1,Y,4
IDCJAC0010,66062,2007,12,28,25.6,1,Y,5
IDCJAC0010,66062,2007,12,29,26.7,1,Y,6
IDCJAC0010,66062,2007,12,30,25.6,1,Y,0
IDCJAC0010,66062,2007,12,31,25.6,1,Y,1
IDCJAC0010,66062,2008,1,1,25.8,1,Y,2
IDCJAC0010,66062,2008,1,2,26.4,1,Y,3
IDCJAC0010,66062,2008,1,3,27,1,Y,4
IDCJAC0010,66062,2008,1,4,25.6,1,Y,5
IDCJAC0010,66062,2008,1,5,25,1,Y,6
IDCJAC0010,66062,2008,1,6,28.9,1,Y,0
IDCJAC0010,66062,2008,1,7,26.9,1,Y,1
IDCJAC0010,66062,2008,1,8,24.4,1,Y,2
IDCJAC0010,66062,2008,1,9,27.6,1,Y,3
IDCJAC0010,66062,2008,1,10,26.4,1,Y,4
IDCJAC0010,66062,2008,1,11,27.1,1,Y,5
IDCJAC0010,66062,2008,1,12,26.7,1,Y,6
IDCJAC0010,66062,2008,1,13,30.6,1,Y,0
IDCJAC0010,66062,2008,1,14,22.5,1,Y,1
IDCJAC0010,66062,2008,1,15,25,1,Y,2
IDCJAC0010,66062,2008,1,16,29.5,1,Y,3
IDCJAC0010,66062,2008,1,17,22.9,1,Y,4
IDCJAC0010,66062,2008,1,18,22.8,1,Y,5
IDCJAC0010,66062,2008,1,19,23,1,Y,6
IDCJAC0010,66062,2008,1,20,27.6,1,Y,0
IDCJAC0010,66062,2008,1,21,23,1,Y,1
IDCJAC0010,66062,2008,1,22,24.7,1,Y,2
IDCJAC0010,66062,2008,1,23,24.1,1,Y,3
IDCJAC0010,66062,2008,1,24,25.4,1,Y,4
IDCJAC0010,66062,2008,1,25,25.1,1,Y,5
IDCJAC0010,66062,2008,1,26,25.8,1,Y,6
IDCJAC0010,66062,2008,1,27,26.6,1,Y,0
IDCJAC0010,66062,2008,1,28,27.3,1,Y,1
IDCJAC0010,66062,2008,1,29,27.1,1,Y,2
IDCJAC0010,66062,2008,1,30,27.6,1,Y,3
IDCJAC0010,66062,2008,1,31,27.7,1,Y,4
IDCJAC0010,66062,2008,2,1,22.4,1,Y,5
IDCJAC0010,66062,2008,2,2,25.6,1,Y,6
IDCJAC0010,66062,2008,2,3,24.5,1,Y,0
IDCJAC0010,66062,2008,2,4,22.8,1,Y,1
IDCJAC0010,66062,2008,2,5,25.7,1,Y,2
IDCJAC0010,66062,2008,2,6,27.2,1,Y,3
IDCJAC0010,66062,2008,2,7,26.3,1,Y,4
IDCJAC0010,66062,2008,2,8,22.3,1,Y,5
IDCJAC0010,66062,2008,2,9,20.8,1,Y,6
IDCJAC0010,66062,2008,2,10,24.2,1,Y,0
IDCJAC0010,66062,2008,2,11,23.9,1,Y,1
IDCJAC0010,66062,2008,2,12,27.3,1,Y,2
IDCJAC0010,66062,2008,2,13,22.8,1,Y,3
IDCJAC0010,66062,2008,2,14,24.3,1,Y,4
IDCJAC0010,66062,2008,2,15,24.4,1,Y,5
IDCJAC0010,66062,2008,2,16,24.1,1,Y,6
IDCJAC0010,66062,2008,2,17,24.8,1,Y,0
IDCJAC0010,66062,2008,2,18,25.3,1,Y,1
IDCJAC0010,66062,2008,2,19,24.8,1,Y,2
IDCJAC0010,66062,2008,2,20,26.4,1,Y,3
IDCJAC0010,66062,2008,2,21,26.8,1,Y,4
IDCJAC0010,66062,2008,2,22,25.4,1,Y,5
IDCJAC0010,66062,2008,2,23,26,1,Y,6
IDCJAC0010,66062,2008,2,24,28.3,1,Y,0
IDCJAC0010,66062,2008,2,25,24.2,1,Y,1
IDCJAC0010,66062,2008,2,26,26.2,1,Y,2
IDCJAC0010,66062,2008,2,27,29,1,Y,3
IDCJAC0010,66062,2008,2,28,21.4,1,Y,4
IDCJAC0010,66062,2008,2,29,20.6,1,Y,5
IDCJAC0010,66062,2008,3,1,22,1,Y,6
IDCJAC0010,66062,2008,3,2,23.4,1,Y,0
IDCJAC0010,66062,2008,3,3,23.1,1,Y,1
IDCJAC0010,66062,2008,3,4,25.4,1,Y,2
IDCJAC0010,66062,2008,3,5,25.8,1,Y,3
IDCJAC0010,66062,2008,3,6,26,1,Y,4
IDCJAC0010,66062,2008,3,7,24.9,1,Y,5
IDCJAC0010,66062,2008,3,8,24.8,1,Y,6
IDCJAC0010,66062,2008,3,9,24.3,1,Y,0
IDCJAC0010,66062,2008,3,10,26.3,1,Y,1
IDCJAC0010,66062,2008,3,11,26.1,1,Y,2
IDCJAC0010,66062,2008,3,12,26.4,1,Y,3
IDCJAC0010,66062,2008,3,13,26.1,1,Y,4
IDCJAC0010,66062,2008,3,14,26,1,Y,5
IDCJAC0010,66062,2008,3,15,26.1,1,Y,6
IDCJAC0010,66062,2008,3,16,25.8,1,Y,0
IDCJAC0010,66062,2008,3,17,25.7,1,Y,1
IDCJAC0010,66062,2008,3,18,26.7,1,Y,2
IDCJAC0010,66062,2008,3,19,26.9,1,Y,3
IDCJAC0010,66062,2008,3,20,28.1,1,Y,4
IDCJAC0010,66062,2008,3,21,19.6,1,Y,5
IDCJAC0010,66062,2008,3,22,23.2,1,Y,6
IDCJAC0010,66062,2008,3,23,24.8,1,Y,0
IDCJAC0010,66062,2008,3,24,24.3,1,Y,1
IDCJAC0010,66062,2008,3,25,27.5,1,Y,2
IDCJAC0010,66062,2008,3,26,27.2,1,Y,3
IDCJAC0010,66062,2008,3,27,23.6,1,Y,4
IDCJAC0010,66062,2008,3,28,21.7,1,Y,5
IDCJAC0010,66062,2008,3,29,22.9,1,Y,6
IDCJAC0010,66062,2008,3,30,26.8,1,Y,0
IDCJAC0010,66062,2008,3,31,25.6,1,Y,1
IDCJAC0010,66062,2008,4,1,23.9,1,Y,2
IDCJAC0010,66062,2008,4,2,28.7,1,Y,3
IDCJAC0010,66062,2008,4,3,22.2,1,Y,4
IDCJAC0010,66062,2008,4,4,22.2,1,Y,5
IDCJAC0010,66062,2008,4,5,22.7,1,Y,6
IDCJAC0010,66062,2008,4,6,22.7,1,Y,0
IDCJAC0010,66062,2008,4,7,22,1,Y,1
IDCJAC0010,66062,2008,4,8,22.1,1,Y,2
IDCJAC0010,66062,2008,4,9,22.2,1,Y,3
IDCJAC0010,66062,2008,4,10,22.7,1,Y,4
IDCJAC0010,66062,2008,4,11,23.5,1,Y,5
IDCJAC0010,66062,2008,4,12,23.8,1,Y,6
IDCJAC0010,66062,2008,4,13,22.7,1,Y,0
IDCJAC0010,66062,2008,4,14,18.9,1,Y,1
IDCJAC0010,66062,2008,4,15,19.7,1,Y,2
IDCJAC0010,66062,2008,4,16,20.9,1,Y,3
IDCJAC0010,66062,2008,4,17,19.7,1,Y,4
IDCJAC0010,66062,2008,4,18,20,1,Y,5
IDCJAC0010,66062,2008,4,19,21.4,1,Y,6
IDCJAC0010,66062,2008,4,20,19.1,1,Y,0
IDCJAC0010,66062,2008,4,21,19.3,1,Y,1
IDCJAC0010,66062,2008,4,22,20.3,1,Y,2
IDCJAC0010,66062,2008,4,23,17.9,1,Y,3
IDCJAC0010,66062,2008,4,24,20,1,Y,4
IDCJAC0010,66062,2008,4,25,21.2,1,Y,5
IDCJAC0010,66062,2008,4,26,24.8,1,Y,6
IDCJAC0010,66062,2008,4,27,26.1,1,Y,0
IDCJAC0010,66062,2008,4,28,16.8,1,Y,1
IDCJAC0010,66062,2008,4,29,18.4,1,Y,2
IDCJAC0010,66062,2008,4,30,19.6,1,Y,3
IDCJAC0010,66062,2008,5,1,18.2,1,Y,4
IDCJAC0010,66062,2008,5,2,22.2,1,Y,5
IDCJAC0010,66062,2008,5,3,19.6,1,Y,6
IDCJAC0010,66062,2008,5,4,20.3,1,Y,0
IDCJAC0010,66062,2008,5,5,22.3,1,Y,1
IDCJAC0010,66062,2008,5,6,23.6,1,Y,2
IDCJAC0010,66062,2008,5,7,23,1,Y,3
IDCJAC0010,66062,2008,5,8,21.8,1,Y,4
IDCJAC0010,66062,2008,5,9,21.9,1,Y,5
IDCJAC0010,66062,2008,5,10,21.3,1,Y,6
IDCJAC0010,66062,2008,5,11,19.4,1,Y,0
IDCJAC0010,66062,2008,5,12,19.5,1,Y,1
IDCJAC0010,66062,2008,5,13,19.7,1,Y,2
IDCJAC0010,66062,2008,5,14,20.6,1,Y,3
IDCJAC0010,66062,2008,5,15,21.4,1,Y,4
IDCJAC0010,66062,2008,5,16,23.2,1,Y,5
IDCJAC0010,66062,2008,5,17,21.8,1,Y,6
IDCJAC0010,66062,2008,5,18,17.8,1,Y,0
IDCJAC0010,66062,2008,5,19,20.5,1,Y,1
IDCJAC0010,66062,2008,5,20,21.7,1,Y,2
IDCJAC0010,66062,2008,5,21,18.9,1,Y,3
IDCJAC0010,66062,2008,5,22,18.7,1,Y,4
IDCJAC0010,66062,2008,5,23,18.4,1,Y,5
IDCJAC0010,66062,2008,5,24,20.1,1,Y,6
IDCJAC0010,66062,2008,5,25,18.3,1,Y,0
IDCJAC0010,66062,2008,5,26,21.1,1,Y,1
IDCJAC0010,66062,2008,5,27,22.4,1,Y,2
IDCJAC0010,66062,2008,5,28,19.2,1,Y,3
IDCJAC0010,66062,2008,5,29,18.6,1,Y,4
IDCJAC0010,66062,2008,5,30,21,1,Y,5
IDCJAC0010,66062,2008,5,31,20.1,1,Y,6
IDCJAC0010,66062,2008,6,1,20.5,1,Y,0
IDCJAC0010,66062,2008,6,2,17.6,1,Y,1
IDCJAC0010,66062,2008,6,3,19.1,1,Y,2
IDCJAC0010,66062,2008,6,4,18.3,1,Y,3
IDCJAC0010,66062,2008,6,5,16.9,1,Y,4
IDCJAC0010,66062,2008,6,6,17.4,1,Y,5
IDCJAC0010,66062,2008,6,7,18.2,1,Y,6
IDCJAC0010,66062,2008,6,8,17.7,1,Y,0
IDCJAC0010,66062,2008,6,9,16.9,1,Y,1
IDCJAC0010,66062,2008,6,10,19.9,1,Y,2
IDCJAC0010,66062,2008,6,11,19.9,1,Y,3
IDCJAC0010,66062,2008,6,12,22.1,1,Y,4
IDCJAC0010,66062,2008,6,13,18.8,1,Y,5
IDCJAC0010,66062,2008,6,14,14.6,1,Y,6
IDCJAC0010,66062,2008,6,15,15.3,1,Y,0
IDCJAC0010,66062,2008,6,16,16.8,1,Y,1
IDCJAC0010,66062,2008,6,17,17.5,1,Y,2
IDCJAC0010,66062,2008,6,18,19.4,1,Y,3
IDCJAC0010,66062,2008,6,19,20.3,1,Y,4
IDCJAC0010,66062,2008,6,20,17.9,1,Y,5
IDCJAC0010,66062,2008,6,21,18.5,1,Y,6
IDCJAC0010,66062,2008,6,22,17.3,1,Y,0
IDCJAC0010,66062,2008,6,23,17.1,1,Y,1
IDCJAC0010,66062,2008,6,24,19.2,1,Y,2
IDCJAC0010,66062,2008,6,25,19.6,1,Y,3
IDCJAC0010,66062,2008,6,26,20.2,1,Y,4
IDCJAC0010,66062,2008,6,27,19.4,1,Y,5
IDCJAC0010,66062,2008,6,28,18.7,1,Y,6
IDCJAC0010,66062,2008,6,29,21,1,Y,0
IDCJAC0010,66062,2008,6,30,22.1,1,Y,1
IDCJAC0010,66062,2008,7,1,19.6,1,Y,2
IDCJAC0010,66062,2008,7,2,19.2,1,Y,3
IDCJAC0010,66062,2008,7,3,17.9,1,Y,4
IDCJAC0010,66062,2008,7,4,15,1,Y,5
IDCJAC0010,66062,2008,7,5,17.4,1,Y,6
IDCJAC0010,66062,2008,7,6,18.4,1,Y,0
IDCJAC0010,66062,2008,7,7,19.8,1,Y,1
IDCJAC0010,66062,2008,7,8,17.2,1,Y,2
IDCJAC0010,66062,2008,7,9,13.3,1,Y,3
IDCJAC0010,66062,2008,7,10,15.8,1,Y,4
IDCJAC0010,66062,2008,7,11,16.5,1,Y,5
IDCJAC0010,66062,2008,7,12,15.9,1,Y,6
IDCJAC0010,66062,2008,7,13,17.3,1,Y,0
IDCJAC0010,66062,2008,7,14,23.1,1,Y,1
IDCJAC0010,66062,2008,7,15,19.8,1,Y,2
IDCJAC0010,66062,2008,7,16,18,1,Y,3
IDCJAC0010,66062,2008,7,17,18.5,1,Y,4
IDCJAC0010,66062,2008,7,18,18.7,1,Y,5
IDCJAC0010,66062,2008,7,19,18.2,1,Y,6
IDCJAC0010,66062,2008,7,20,17.6,1,Y,0
IDCJAC0010,66062,2008,7,21,17.5,1,Y,1
