RMSE_Train,RMSE_Test,MAPE_Train,MAPE_Test,MAE_Train,MAE_Test
0.062754,0.078896,7.7013,11.311,8162,10256
0.062409,0.080783,7.6697,11.433,8100.5,10407
0.063026,0.080358,7.7328,11.338,8187.6,10426
0.062864,0.080083,7.7171,11.314,8167.4,10351
0.062988,0.079952,7.766,11.476,8199.7,10389
0.062698,0.079776,7.7107,11.383,8156.4,10329
0.063194,0.079269,7.7883,11.309,8213,10298
0.062604,0.079789,7.6795,11.272,8135.7,10380
0.062623,0.079192,7.689,11.261,8153.6,10309
0.062968,0.079199,7.7439,11.337,8181.2,10286
0.062893,0.080125,7.7138,11.486,8170,10416
0.062863,0.078993,7.7283,11.268,8177.4,10310
0.06275,0.079283,7.7364,11.289,8152.4,10302
0.062817,0.079967,7.7136,11.247,8165.9,10320
0.0628,0.079907,7.6959,11.393,8161.1,10367
0.063018,0.080048,7.7585,11.429,8200.7,10389
0.062664,0.079787,7.6826,11.319,8135.2,10369
0.062604,0.080619,7.6861,11.349,8135.7,10403
0.062505,0.079675,7.6716,11.335,8117.7,10321
0.062895,0.079534,7.7403,11.408,8175.5,10381
0.062774,0.080433,7.7088,11.369,8157.3,10399
0.06287,0.080426,7.7316,11.521,8186.3,10467
0.062624,0.079364,7.6898,11.269,8138.8,10310
0.062561,0.079152,7.6645,11.324,8128.9,10310
0.062974,0.079269,7.7804,11.356,8201.3,10352
0.06268,0.079214,7.7329,11.251,8160.9,10281
0.062672,0.079972,7.687,11.357,8138,10333
0.062676,0.079431,7.7333,11.302,8175.8,10324
0.06308,0.079417,7.7828,11.271,8210.2,10250
0.06265,0.080148,7.6632,11.266,8122.6,10364
0.062345,0.079347,7.6409,11.366,8094.3,10323
0.063005,0.079806,7.7398,11.302,8178.8,10326
0.062982,0.080002,7.7364,11.462,8184.8,10385
0.062746,0.080005,7.7214,11.438,8163.9,10414
0.062605,0.078819,7.6962,11.132,8142.2,10213
0.062732,0.079701,7.7056,11.303,8154.5,10291
0.062711,0.080528,7.695,11.465,8140.4,10433
0.062629,0.080675,7.6922,11.352,8134.6,10384
0.062632,0.080784,7.6864,11.497,8133.1,10450
0.062497,0.080004,7.6676,11.375,8122.3,10389
0.062657,0.080088,7.6778,11.447,8134.5,10403
0.062699,0.080279,7.7159,11.511,8146.3,10472
0.062836,0.080003,7.7334,11.375,8173.1,10379
0.062886,0.079957,7.7481,11.296,8181.7,10337
0.062709,0.08021,7.6967,11.395,8139.6,10410
0.062815,0.079771,7.7251,11.323,8166.2,10338
0.062536,0.079898,7.672,11.297,8136.6,10350
0.062828,0.080516,7.7211,11.366,8167.7,10388
0.062956,0.08016,7.7308,11.351,8176.8,10400
0.062605,0.079591,7.7,11.296,8139.4,10301
0.062575,0.081195,7.659,11.56,8110,10499
0.062428,0.080246,7.6505,11.294,8101.2,10366
0.062762,0.079565,7.7045,11.198,8148,10305
0.062583,0.081033,7.6778,11.509,8129.3,10502
0.062961,0.080566,7.7326,11.389,8188.1,10439
0.062553,0.080148,7.6948,11.304,8145.4,10363
0.06287,0.079839,7.7505,11.287,8186,10325
0.06251,0.07987,7.6908,11.267,8141.4,10266
0.063008,0.080414,7.7528,11.313,8196.5,10409
0.062751,0.080444,7.6891,11.369,8141,10392
0.062624,0.080365,7.6854,11.292,8143.8,10390
0.062646,0.0806,7.6906,11.251,8144.9,10372
0.062929,0.0791,7.7438,11.277,8190.1,10307
0.062793,0.07887,7.7001,11.106,8146.1,10230
0.062629,0.079149,7.6976,11.181,8138.6,10283
0.062731,0.080074,7.7076,11.418,8155.7,10361
0.062747,0.080208,7.7214,11.31,8163,10398
0.0625,0.081084,7.6878,11.52,8136.3,10552
0.062926,0.080497,7.7207,11.435,8175.1,10454
0.063047,0.079596,7.7251,11.35,8182.4,10318
0.062529,0.080206,7.6917,11.26,8127.1,10349
0.062911,0.079129,7.7306,11.267,8172.2,10288
0.063014,0.081225,7.7351,11.454,8177.8,10470
0.062483,0.079317,7.658,11.212,8115.2,10317
0.062749,0.08129,7.7309,11.602,8169,10507
0.062592,0.081879,7.671,11.511,8133.9,10552
0.062827,0.079056,7.7184,11.248,8161.4,10281
0.062825,0.079578,7.7463,11.353,8174.6,10355
0.063014,0.079726,7.7671,11.313,8199.7,10394
0.062574,0.079469,7.6597,11.274,8118.3,10307
0.062546,0.079939,7.698,11.379,8146.7,10376
0.062436,0.079273,7.6813,11.222,8113.3,10300
0.062627,0.079733,7.6828,11.401,8141.9,10376
0.062581,0.079685,7.6611,11.267,8124.6,10331
0.062982,0.080637,7.755,11.533,8199.8,10499
0.062781,0.079952,7.6983,11.272,8160.2,10369
0.062847,0.080365,7.7189,11.437,8163.9,10398
0.062723,0.079763,7.6935,11.292,8140.3,10324
0.062675,0.080163,7.7117,11.309,8155.3,10374
0.062498,0.080491,7.6794,11.432,8124.8,10449
0.062831,0.079486,7.7004,11.376,8155.2,10365
0.062925,0.080145,7.7274,11.336,8179.7,10410
0.062872,0.080265,7.7266,11.396,8164.5,10367
0.062647,0.079612,7.6932,11.323,8148.6,10297
0.062585,0.07991,7.6941,11.325,8137.3,10339
0.063135,0.079558,7.7804,11.318,8200.6,10305
0.062966,0.079315,7.7315,11.16,8182.9,10284
0.062839,0.079897,7.6974,11.247,8139.9,10297
0.062721,0.080783,7.6793,11.394,8127.5,10438
0.062831,0.081444,7.7537,11.489,8188.6,10504
0.063061,0.079813,7.7429,11.369,8188.5,10338
0.062794,0.080474,7.7086,11.408,8156.9,10430
0.062856,0.080858,7.7288,11.527,8169.7,10514
0.062747,0.080829,7.7193,11.528,8160.3,10468
0.062977,0.079911,7.7748,11.291,8202.7,10370
0.062616,0.080607,7.6819,11.289,8128.2,10410
0.06256,0.080131,7.6999,11.385,8137.9,10377
0.062508,0.080132,7.6825,11.429,8133.6,10422
0.062847,0.079289,7.7663,11.316,8194.5,10296
0.06243,0.080291,7.6727,11.361,8118.6,10357
0.063097,0.080141,7.7574,11.422,8200.4,10429
0.06283,0.080563,7.7297,11.351,8159.6,10370
0.062803,0.082202,7.7163,11.78,8157.4,10658
0.062851,0.080195,7.7282,11.513,8164.6,10400
0.062612,0.0803,7.6888,11.428,8135,10402
0.062524,0.080179,7.6853,11.386,8134.6,10404
0.062928,0.079228,7.7347,11.32,8177.6,10285
0.062755,0.080741,7.723,11.406,8156.9,10412
0.062688,0.081229,7.708,11.398,8156.7,10501
0.062698,0.080382,7.709,11.261,8153.6,10363
0.062767,0.079198,7.7212,11.231,8171.7,10290
0.062806,0.080634,7.7266,11.656,8166.7,10442
0.062726,0.079458,7.7056,11.284,8142.4,10295
0.062835,0.08086,7.7683,11.518,8185.9,10457
0.062791,0.079905,7.7032,11.319,8148.8,10362
0.06268,0.079427,7.6862,11.218,8139.5,10284
0.062658,0.079956,7.7111,11.25,8143.3,10332
0.062672,0.080073,7.7091,11.276,8140.9,10344
0.062626,0.080521,7.6987,11.514,8139.9,10458
0.062759,0.080304,7.7134,11.357,8158.3,10379
0.062549,0.080373,7.6751,11.224,8129.2,10344
0.062597,0.079886,7.6947,11.412,8137.5,10444
0.062829,0.079156,7.7292,11.188,8172.1,10268
0.06272,0.079759,7.7125,11.383,8169.9,10346
0.062434,0.081173,7.6574,11.487,8108.4,10501
0.062927,0.080533,7.7441,11.399,8185.6,10448
0.062639,0.079773,7.7013,11.354,8140.8,10361
0.062816,0.080644,7.7266,11.363,8174.7,10451
