ProfileName,ProfileArea,SettlementDate,CreationDT,Period01,Period02,Period03,Period04,Period05,Period06,Period07,Period08,Period09,Period10,Period11,Period12,Period13,Period14,Period15,Period16,Period17,Period18,Period19,Period20,Period21,Period22,Period23,Period24,Period25,Period26,Period27,Period28,Period29,Period30,Period31,Period32,Period33,Period34,Period35,Period36,Period37,Period38,Period39,Period40,Period41,Period42,Period43,Period44,Period45,Period46,Period47,Period48,Locked
NSLP,COUNTRYENERGY,04/07/2009,23/10/2009 22:04,313169.579,266874.884,232786.465,285128.498,259993.5,240894.298,174859.658,231482.998,254114.713,247118.877,266989.526,256960.746,325644.258,355775.897,419411.538,460489.02,452316.968,456396.618,470147.013,469553.319,463952.963,458483.025,478550.505,434292.846,392662.974,385800.77,390346.844,392554.934,405132.303,409193.246,405840.315,404604.133,413218.688,490931.591,598579.746,626842.022,666534.017,613459.065,590722.08,565067.506,544628.853,509552.098,490060.706,478137.33,417234.318,379333.095,348426.048,332558.401,Y
NSLP,COUNTRYENERGY,05/07/2009,30/10/2009 08:03,335339.748,307655.25,258406.216,253558.693,245928.153,238806.07,216678.346,260378.303,269398.794,273388.037,281050.013,285408.737,287407.93,313722.149,377308.824,402969.288,453713.268,432992.308,440890.092,444291.835,429583.918,407637.857,385345.969,442686.685,387267.744,399639.181,387361.028,390053.648,364523.351,366662.585,369797.104,409237.753,472823.773,515401.486,610820.499,690502.806,691501.496,664422.524,616403.526,627917.484,600517.715,577783.112,559514.487,503938.425,442839.112,380487.575,380486.452,404184.903,Y
NSLP,COUNTRYENERGY,06/07/2009,30/10/2009 08:03,360740.568,336341.392,295376.297,271976.196,252690.676,255896.756,244787.865,256973.584,293136.836,302369.876,317503.659,341822.587,376426.658,402982.114,532367.993,595238.693,610383.129,606829.815,595559.043,576543.378,543066.387,507466.802,494100.993,497147.579,496597.132,487197.524,461215.808,462651.307,447543.273,458414.598,444139.848,456943.344,505110.613,559342.567,637361.028,713198.128,743158.765,730886.815,677423.079,655040.308,639249.802,608594.112,576974.072,517655.385,454109.096,416138.137,379829.427,368164.973,Y
NSLP,COUNTRYENERGY,07/07/2009,30/10/2009 08:03,340800.745,331321.228,298666.619,256238.845,231503.737,233127.505,207720.904,239921.257,233665.421,264456.435,288096.219,339784.446,376879.428,413894.632,513969.555,567803.92,593358.456,584286.012,573294.199,563490.059,524382.244,496561.369,462605.982,477327.466,482510.964,467309.278,457825.183,463572.808,467875.173,463695.291,452274.958,471257.306,527105.758,561097.225,649867.981,722405.294,739613.934,717749.198,680545.077,671739.489,655294.536,604859.165,568075.87,496582.929,447849.596,405352.265,386412.771,348076.45,Y
NSLP,COUNTRYENERGY,08/07/2009,30/10/2009 08:03,335881.459,328235.807,251107.107,252631.069,238180.292,216833.361,224090.823,226996.582,258420.806,275295.753,315701.08,307738.448,360495.481,405870.724,511266.157,575329.849,582988.229,559803.009,542824.637,540692.702,505332.271,468563.311,445553.379,470956.106,471102.362,472104.244,458355.966,447018.122,429472.535,429184.299,425128.885,447391.389,466570.058,518393.828,599342.184,686997.651,715127.757,700958.106,661823.952,646065.502,634898.84,603702.833,567286.497,502608.858,454732.925,415457.524,384524.43,332483.153,Y
NSLP,COUNTRYENERGY,09/07/2009,30/10/2009 08:03,322160.688,307434.452,254567.108,255949.364,222123.389,252136.094,262255.903,282271.341,254774.538,278350.448,294259.95,302779.019,352817.348,420990.377,505445.721,549031.695,571368.864,565219.38,540752.107,537393.485,501602.662,466670.707,448402.938,460473.702,462748.175,457437.407,450689.863,443270.115,414529.319,423463.091,411228.085,403960.756,454091.323,516335.442,578509.804,663092.875,691538.432,682090.938,665480.825,650779.707,633447.99,590067.587,541378.066,490699.082,463892.679,411128.471,375521.726,342803.542,Y
NSLP,COUNTRYENERGY,10/07/2009,30/10/2009 08:03,316549.772,310550.151,281177.86,286807.007,268768.871,247823.207,255679.173,252775.855,266248.889,280992.446,316328.573,277467.678,352009.498,407107.716,489455.313,537621.986,547493.357,547161.163,555347.144,543666.982,502109.086,465048.45,443786.271,453176.005,452124.574,434240.902,419382.371,398896.716,379313.561,373832.082,357787.266,355275.655,392559.026,435902.65,526153.207,604473.184,623718.433,605306.966,578216.167,575113.895,558114.975,517963.309,481407.543,447677.79,423650.322,403861.545,367115.993,340085.207,Y
NSLP,COUNTRYENERGY,11/07/2009,30/10/2009 08:03,309433.843,306150.039,296182.03,292469.644,233004.519,221407.105,215320.926,216002.818,248116.118,218718.085,231813.198,278927.119,325074.487,332761.367,386357.783,429302.24,457122.335,484071.788,463199.679,466582.264,467462.299,447574.804,411721.003,405515.303,399762.416,392954.086,378268.14,387665.193,357169.563,407225.243,411226.377,371068.257,417359.713,482246.392,554903.425,623271.746,645812.874,615236.558,594339.042,557201.508,540268.736,509901.51,501616.543,481193.854,436755.707,379881.738,374209.147,351352.284,Y
NSLP,COUNTRYENERGY,12/07/2009,05/11/2009 21:02,330029.003,309871.018,278708.083,272573.915,238135.265,208027.08,238470.059,262103.054,254905.969,263803.569,293826.9,283997.01,293368.704,322739.983,378026.509,378566.536,429518.153,435888.003,429321.741,434165.922,408144.174,393454.719,362368.015,375924.111,398489.539,367375.73,362522.065,330903.635,334702.671,349847.991,345125.315,351257.401,401847.833,433604.05,520196.789,606330.752,620014.885,606533.013,577385.757,539927.805,516436.195,496516.108,462076.673,452065.175,384138.443,341826.035,335985.101,320918.223,Y
NSLP,COUNTRYENERGY,13/07/2009,05/11/2009 21:02,302859.55,273467.766,246568.056,247562.221,202684.625,196056.147,219568.391,233400.64,244771.514,279898.949,282379.409,300788.85,326514.056,336945.05,418417.002,467682.277,501670.946,507179.26,496177.839,480369.335,458797.179,443604.185,426629.21,425294.899,448762.213,438004.589,427027.881,419742.664,417206.031,428873.685,425733.29,424010.147,442042.874,500979.984,538311.605,636358.3,656841.766,631667.812,592177.906,576414.366,555287.939,530837.054,503329.358,430577.382,388175.134,373311.052,354858.952,312412.123,Y
NSLP,COUNTRYENERGY,14/07/2009,05/11/2009 21:02,302795.516,303356.659,189776.544,249210.21,237554.853,163396.1,224834.069,224193.353,194107.066,249477.935,274212.53,296091.256,341685.304,361237.034,430210.665,484365.654,511270.077,508034.989,516329.521,502669.638,462947.094,457456.444,436986.182,448489.427,450165.748,448735.351,441454.348,439285.175,427465.436,428723.612,411986.149,429866.757,444390.684,493354.953,568732.365,644948.598,684228.067,676210.914,648266.436,620982.118,595133.384,570485.578,538298.893,487885.027,458792.131,413359.844,391126.494,347208.649,Y
NSLP,COUNTRYENERGY,15/07/2009,05/11/2009 21:02,334376.536,275578.794,278712.767,270874.612,255816.958,241352.214,221943.701,247705.305,274885.061,265745.815,304034.665,275760.219,338168.313,384008.958,475567.287,538866.734,524075.669,555168.4,558254.064,543649.637,514820.443,486725.69,470348.555,466771.171,478730.793,470553.748,457092.438,450418.935,449986.479,452764.032,464120.148,472297.736,501619.325,546082.47,621516.716,698836.961,715677.57,694482.297,670598.331,636699.082,618225.25,592753.244,581438.749,524737.483,493638.693,433803.317,377677.719,336398.259,Y
NSLP,COUNTRYENERGY,16/07/2009,05/11/2009 21:02,338108.544,329361.601,266231.961,267378.796,266191.975,250830.517,230262.863,221700.979,241274.331,246294.139,257088.203,310277.32,329365.493,384353.153,472507.224,534760.326,570702.086,577714.477,562675.579,555864.364,527013.253,480381.638,454957.138,476854.924,470161.132,464607.707,447381.9,446595.596,445002.589,452339.647,443296.917,445809.671,468497.633,522193.504,606567.237,690450.124,714028.161,700097.278,682904.079,660810.465,639374.262,605875.227,573201.935,511051.113,468672.11,422661.367,388517.706,368864.232,Y
NSLP,COUNTRYENERGY,17/07/2009,05/11/2009 21:02,355229.95,325187.97,278267.066,284325.758,248327.53,262464.003,251763.82,257258.672,283984.949,299294.878,316445.132,336803.162,395895.604,397591.041,495609.968,537131.94,562080.422,566058.516,543057.238,545304.284,518903.635,485381.916,464954.833,470157.09,450040.839,434575.716,423688.621,419167.731,411804.265,412203.983,407074.754,417888,431670.763,478694.103,557696.582,628863.281,656162.119,646197.98,618894.068,617180.104,600408.963,563663.653,537772.161,502255.814,465411.865,435410.641,377895.727,375848.606,Y
NSLP,COUNTRYENERGY,18/07/2009,05/11/2009 21:02,375025.914,349916.376,332727.55,316547.187,248506.329,251773.383,278160.244,276755.821,263952.447,284938.836,287543.925,325468.424,340239.877,376906.57,457673.803,464014.311,508541.067,506037.567,513431.087,509431.394,477526.27,421266.669,411943.141,413230.274,424051.91,386152.576,360142.334,367652.726,349826.805,351061.307,354475.524,360014.053,398555.204,439640.652,540937.061,619476.56,657194.87,640306.292,609588.636,588257.714,548993.145,528239.739,516585.529,483247.774,449081.527,388557.343,376517.637,385856.739,Y
NSLP,COUNTRYENERGY,19/07/2009,12/11/2009 22:00,354300.836,308542.702,281026.151,263790.439,242957.442,246765.881,262641.508,261663.234,268547.866,300387.055,311686.837,324968.792,306003.847,334389.618,383163.667,442021.229,471096.736,448375.888,422062.705,418914.578,424670.192,409204.056,392623.007,355203.024,383117.673,373757.944,355890.208,330174.053,313256.624,317881.068,296743.256,315332.729,372721.352,439206.685,522623.106,598082.636,634294.459,623371.483,618647.579,588872.973,557508.368,528782.57,499653.234,494161.987,437069.886,402769.245,368371.145,343451.368,Y
NSLP,COUNTRYENERGY,20/07/2009,12/11/2009 22:00,326914.014,293857.333,271522.701,257541.94,235717.773,244931.145,246121.822,264071.604,287716.694,301788.795,326024.175,319829.462,370824.522,387719.564,462484.114,530492.127,550711.233,550793.143,537956.887,512028.564,483182.477,455526.927,420913.47,413172.323,405236.263,403596.525,410099.873,406259.091,385921.683,386990.478,384631.98,380835.405,398286.008,435916.184,520303.579,614591.245,655838.657,642153.491,602542.532,580971.453,562126.674,532750.368,512951.244,463460.899,409459.006,378232.052,332706.501,304278.445,Y
NSLP,COUNTRYENERGY,21/07/2009,12/11/2009 22:00,292119.968,296985.485,264077.606,244828.54,245894.814,240047.946,226825.979,210123.471,248853.851,249382.15,291495.232,328210.222,359329.291,401642.103,473114.1,527889.111,535394.597,536471.047,517073.814,488324.219,451327.143,424995.632,398359.568,404251.231,403170.826,391367.641,377127.227,377521.455,358384.763,361525.223,359610.233,360089.572,378652.526,426625.001,499792.938,574325.439,600957.809,580199.12,560468.088,554657.945,529400.326,489458.607,462212.488,424496.345,378674.321,337121.844,302576.965,287939.66,Y
NSLP,COUNTRYENERGY,22/07/2009,12/11/2009 22:00,291917.636,262170.666,240308.593,224360.178,202452.809,174859.535,162568.312,198124.223,203096.26,216754.851,218536.911,241886.675,264189.261,301277.129,389009.434,446212.886,451102.378,451066.232,446861.666,420725.132,382317.049,372651.01,364559.996,365516.838,376587.306,390928.007,406394.032,403619.023,387964.774,411457.282,402270.029,410295.263,415898.452,477274.882,534349.598,594746.205,617328.603,584229.926,553018.84,539903.941,519359.576,478828.291,439417.188,422681.522,383555.338,351339.022,324622.025,304757.209,Y
NSLP,COUNTRYENERGY,23/07/2009,12/11/2009 22:00,280073.803,312216.291,275772.422,260362.919,199912.843,180469.095,180583.568,195466.095,198249.015,217599.629,252153.201,266746.571,298586.467,349565.472,426015.383,445626.61,474762.514,476948.741,474539.764,473535.118,445036.88,413727.984,414402.681,416888.628,414418.171,424760.742,406314.038,419456.469,420319.447,419117.859,398722.003,400009.325,399012.727,440905.101,523291.476,605424.103,643151.242,630870.029,604855.301,611762.922,586821.092,544398.609,513753.119,472680.392,446267.041,414389.442,368521.921,352234.889,Y
NSLP,COUNTRYENERGY,24/07/2009,12/11/2009 22:00,359932.198,332442.693,292020.654,307196.145,269222.711,247698.262,235499.836,251294.817,258398.082,295939.483,313483.688,316587.625,336845.262,376814.41,472578.338,525049.448,548794.585,547201.835,541327.76,542001.263,497930.821,447834.231,417905.319,425613.447,423219.205,418769.711,403598.192,403339.639,403961.507,389706.967,364470.868,373492.939,384099.755,445722.267,526033.876,597984.109,638010.11,618056.18,599463.823,603505.481,587736.781,563824.407,530053.961,487195.198,441249.149,447070.884,382386.285,353077.68,Y
NSLP,COUNTRYENERGY,25/07/2009,12/11/2009 22:00,350773.978,310215.897,274753.999,275644.39,268280.379,285505.375,270357.158,247552.14,279981.219,276697.407,278629.127,293321.987,335586.729,353893.747,399459.773,438848.513,489597.108,491878.954,510519.51,484956.486,428622.142,382384.266,371502.316,377721.403,369485.193,358210.4,345839.253,326591.711,307309.423,338677.107,351037.522,362091.968,397280.945,449441.251,528365.505,597743.273,617543.709,612236.512,603115.608,574740.169,560609.098,517821.754,505480.627,494087.665,465555.046,425510.389,394632.103,394998.458,Y
NSLP,COUNTRYENERGY,26/07/2009,20/11/2009 22:04,372250.649,332047.41,293256.434,282192.339,249888.192,242710.984,253348.217,253510.77,281449.455,285416.01,297911.219,282283.047,322617.227,345784.22,402725.589,433617.006,444186.295,449366.111,502143.555,490424.893,455083.334,435670.072,411690.361,415605.896,408786.55,436937.408,411467.504,412083.187,435300.44,425761.922,438528.152,438240.513,502226.689,536015.377,598668.799,652323.075,663087.124,647967.006,603967.988,595508.11,542809.982,516316.669,495092.334,456696.686,405573.121,368218.053,367965.814,386354.856,Y
NSLP,COUNTRYENERGY,27/07/2009,20/11/2009 22:04,334499.971,302211.321,266314.365,258784.152,228281.899,219604.064,216727.349,256320.324,258909.486,272065.21,273165.249,288182.477,341208.883,367768.071,449258.489,499570.727,528499.124,518717.907,509573.571,505886.353,496687.592,468816.992,423912.013,442730.67,455548.479,458463.687,426232.464,427276.876,429792.695,443284.202,414172.027,431948.396,447111.079,490976.313,576268.226,663849.686,692723.791,671673.51,626735.328,605386.6,593409.385,562789.825,523947.311,491681.344,436898.41,398962.124,342689.776,312675.226,Y
NSLP,COUNTRYENERGY,28/07/2009,20/11/2009 22:04,302793.135,305985.194,258059.539,255579.98,264955.283,267531.207,229335.039,220467.318,237042.019,261069.582,296161.819,300430.75,339304.457,399841.628,501094.7,535583.946,547071.729,527690.205,507366.443,490714.776,462972.622,427334.215,408173.176,421369.038,426405.78,413024.959,398567.937,394773.588,385142.548,385697.449,361247.527,390624.723,414105.603,457162.541,548944.237,637377.109,672863.132,663385.706,628591.692,616996.644,581972.296,551288.397,512470.447,458632.342,427312.851,392957.583,343934.948,306096.207,Y
NSLP,COUNTRYENERGY,29/07/2009,20/11/2009 22:04,295183.183,294891.047,236527.401,246526.485,217621.918,209859.25,211622.173,218549.64,239173.128,250022.727,279165.361,295303.885,332954.013,392359.45,487450.218,534162.246,554549.387,534028.671,519757.902,504967.824,473167.011,450856.221,440927.83,419959.129,418258.568,419937.187,403941.93,398473.868,390201.963,389137.834,359352.879,404776.961,425605.001,465704.47,552291.13,640242.744,678376.871,663802.589,624929.506,617613.292,608032.823,554197.561,513749.683,484304.552,428239.94,390470.708,352825.693,342296.234,Y
NSLP,COUNTRYENERGY,30/07/2009,20/11/2009 22:04,349868.003,330434.153,255671.103,261469.838,257839.853,224215.751,235823.299,221819.978,245235.83,275758.708,288563.196,280971.301,358525.973,410058.64,503280.429,553462.405,559731.334,539029.731,513635.792,509466.752,480289.525,453093.18,423256.391,426968.291,433664.62,415501.832,397758.944,399349.477,388680.104,407923.16,390492.209,401527.874,430347.251,458295.906,534525.405,612033.273,657849.172,651553.648,622423.084,614590.732,597186.776,542649.674,519805.45,476716.551,423081.346,390854.104,341341.698,326578.147,Y
NSLP,COUNTRYENERGY,31/07/2009,20/11/2009 22:04,310440.777,298532.428,250377.233,259491.005,225057.743,211060.877,220981.454,223024.092,255204.579,254874.921,285895.042,300433.388,326387.045,390044.585,482563.764,522729.208,531386.708,517901.361,512148.731,511872.311,467572.188,432290.653,424448.101,435737.687,444886.964,426407.325,409947.558,396403.458,392292.01,399863.536,385956.599,392315.169,413195.094,447064.527,523297.759,592376.374,625512.086,623014.351,591689.598,573947.747,571340.057,544946.136,533061.546,481389.139,444770.525,410888.138,363557.559,352989.111,Y
NSLP,COUNTRYENERGY,01/08/2009,20/11/2009 22:04,313971.497,304207.126,280718.837,267532.576,245749.49,223698.167,237359.017,246455.772,253542.57,267032.313,293181.041,295051.747,302758.452,337562.885,416285.949,490575.77,472933.547,476980.271,478325.237,469486.133,419753.464,392731.959,355773.022,349580.055,390745.252,379189.289,350935.86,350752.556,324632.003,345263.22,355224.63,348581.56,399215.916,440846.704,514023.811,583070.56,618234.597,612890.887,570717.113,571670.03,547511.532,513262.985,491464.013,472224.264,447250.772,417686.902,390710.358,379023.369,Y
NSLP,COUNTRYENERGY,02/08/2009,30/11/2009 22:04,351638.316,336922.781,262702.007,261654.34,244569.903,242353.999,247399.402,253996.13,273550.672,290648.71,307276.329,307462.063,320126.709,340996.133,394675.053,461443.899,470040.344,453279.288,422569.081,411266.707,418282.159,392467.85,385556.183,339272.478,376696.154,352835.975,341836.56,340378.815,316520.823,329274.124,321480.639,323748.47,386273.348,410737.987,510709.254,588023.893,631402.797,614965.089,602232.267,580804.145,579196.68,548188.764,504067.759,456275.451,394479.906,374501.856,355387.569,360170.97,Y
